last_yearmonth,this_yearmonth,sn_gubun,airport_gubun,forreign_airport_gubun,pass_gubun,carge_gubun,di_gubun,pyn_gubun,arvl_type,code_name,airport_name,pass,cargo,flight_cnt,year_month
,,,,,,,,,,인천(ICN),밀라노(MXP),5866,115,78.0,202303
,,,,,,,,,,인천(ICN),바르샤바(WAW),9044,188,44.0,202303
,,,,,,,,,,인천(ICN),바르셀로나(BCN),10794,198,46.0,202303
,,,,,,,,,,인천(ICN),반다르세리베가완(BWN),1442,24,18.0,202303
,,,,,,,,,,인천(ICN),방콕(BKK),205287,3539,864.0,202303
,,,,,,,,,,인천(ICN),뱅쿠버(YVR),20763,978,124.0,202303
,,,,,,,,,,인천(ICN),보스톤(BOS),2889,224,29.0,202303
,,,,,,,,,,인천(ICN),부다페스트(BUD),9797,216,46.0,202303
,,,,,,,,,,인천(ICN),북경(PEK),5930,149,52.0,202303
,,,,,,,,,,인천(ICN),브라코프스(VCP),0,0,25.0,202303
,,,,,,,,,,인천(ICN),브뤼셀(BRU),0,0,26.0,202303
,,,,,,,,,,인천(ICN),비엔나(VIE),6302,131,29.0,202303
,,,,,,,,,,인천(ICN),비엔티안(VTE),13259,185,96.0,202303
,,,,,,,,,,인천(ICN),사르고사(ZAZ),0,0,,202303
,,,,,,,,,,인천(ICN),사이판(SPN),16361,210,100.0,202303
,,,,,,,,,,인천(ICN),산티아고(SCL),0,0,,202303
,,,,,,,,,,인천(ICN),삿보로(치토세)(CTS),48895,599,348.0,202303
,,,,,,,,,,인천(ICN),샌프란시스코(SFO),26369,1262,240.0,202303
,,,,,,,,,,인천(ICN),샤먼(XMN),4278,87,28.0,202303
,,,,,,,,,,인천(ICN),세부(CEB),44974,616,301.0,202303
,,,,,,,,,,인천(ICN),센젠(SZX),5073,95,40.0,202303
,,,,,,,,,,인천(ICN),스텐스테드(STN),0,0,,202303
,,,,,,,,,,인천(ICN),스톡홀름 알란다(ARN),0,0,8.0,202303
,,,,,,,,,,인천(ICN),시드니(SYD),44885,861,219.0,202303
,,,,,,,,,,인천(ICN),시안(XIY),795,18,39.0,202303
,,,,,,,,,,인천(ICN),시애틀(SEA),18303,1159,236.0,202303
,,,,,,,,,,인천(ICN),시즈오카(FSZ),965,9,6.0,202303
,,,,,,,,,,인천(ICN),시카고 록퍼드(RFD),0,0,23.0,202303
,,,,,,,,,,인천(ICN),시카고(ORD),4489,321,183.0,202303
,,,,,,,,,,인천(ICN),신시내티(CVG),0,0,201.0,202303
,,,,,,,,,,인천(ICN),심양(SHE),11863,286,74.0,202303
,,,,,,,,,,인천(ICN),싱가폴(SIN),153102,2472,719.0,202303
,,,,,,,,,,인천(ICN),아디스아바바(ADD),2865,103,35.0,202303
,,,,,,,,,,인천(ICN),아틀란타(ATL),17404,1072,160.0,202303
,,,,,,,,,,인천(ICN),알 막툼(DWC),0,0,,202303
,,,,,,,,,,인천(ICN),알마아타(ALA),9523,239,74.0,202303
,,,,,,,,,,인천(ICN),암스텔담(AMS),9599,284,96.0,202303
,,,,,,,,,,인천(ICN),앵커리지(ANC),0,0,305.0,202303
,,,,,,,,,,인천(ICN),연길(YNJ),7379,126,80.0,202303
,,,,,,,,,,인천(ICN),연대(YNT),4949,84,170.0,202303
,,,,,,,,,,인천(ICN),오끼나와(OKA),39137,431,288.0,202303
,,,,,,,,,,인천(ICN),오슬로(OSL),0,0,33.0,202303
,,,,,,,,,,인천(ICN),오크랜드(미)(OAK),0,0,23.0,202303
,,,,,,,,,,인천(ICN),오클랜드(AKL),9489,252,56.0,202303
,,,,,,,,,,인천(ICN),우시샤우팡(WUX),0,0,,202303
,,,,,,,,,,인천(ICN),우한(무한)(WUH),1099,18,8.0,202303
,,,,,,,,,,인천(ICN),울란바토르(신)(UBN),22947,629,162.0,202303
,,,,,,,,,,인천(ICN),워싱턴 덜레스(IAD),5814,362,48.0,202303
,,,,,,,,,,인천(ICN),웨이하이(WEH),3777,58,108.0,202303
,,,,,,,,,,인천(ICN),이스탄불(IST),33799,652,134.0,202303
,,,,,,,,,,인천(ICN),인디아나폴리스(IND),0,0,46.0,202303
,,,,,,,,,,인천(ICN),자무쓰(JMU),220,3,2.0,202303
,,,,,,,,,,인천(ICN),자이드(AUH),15234,325,68.0,202303
,,,,,,,,,,인천(ICN),자카르타(CGK),28073,616,142.0,202303
,,,,,,,,,,인천(ICN),장춘(CGQ),5476,108,20.0,202303
,,,,,,,,,,인천(ICN),정저우(CGO),0,0,8.0,202303
,,,,,,,,,,인천(ICN),제다(JED),329,7,26.0,202303
,,,,,,,,,,인천(ICN),지난(TNA),1926,43,18.0,202303
,,,,,,,,,,인천(ICN),천진(TSN),4410,104,124.0,202303
,,,,,,,,,,인천(ICN),청도(TAO),18461,363,178.0,202303
,,,,,,,,,,인천(ICN),청두(CTU),839,21,33.0,202303
,,,,,,,,,,인천(ICN),총킹(중경)(CKG),1587,29,18.0,202303
,,,,,,,,,,인천(ICN),취리히(ZRH),793,16,12.0,202303
,,,,,,,,,,인천(ICN),치앙마이(CNX),11763,151,77.0,202303
,,,,,,,,,,인천(ICN),카오슝(KHH),7625,119,52.0,202303
,,,,,,,,,,인천(ICN),카투만두(KTM),4973,185,33.0,202303
,,,,,,,,,,인천(ICN),칼리보(KLO),18695,195,109.0,202303
,,,,,,,,,,인천(ICN),코타키나발루(BKI),31616,354,182.0,202303
,,,,,,,,,,인천(ICN),콜롬보(CMB),3426,93,18.0,202303
,,,,,,,,,,인천(ICN),쿠알라룸푸르(KUL),44787,693,221.0,202303
,,,,,,,,,,인천(ICN),퀼른(CGN),0,0,,202303
,,,,,,,,,,인천(ICN),클라크 필드(CRK),26006,393,173.0,202303
,,,,,,,,,,인천(ICN),키타큐슈(KKJ),0,0,38.0,202303
,,,,,,,,,,인천(ICN),타쉬켄트(TAS),17524,545,116.0,202303
,,,,,,,,,,인천(ICN),타이페이(TPE),129536,1803,576.0,202303
,,,,,,,,,,인천(ICN),타크빌라란(TAG),19169,201,113.0,202303
,,,,,,,,,,인천(ICN),텐푸(TFU),471,10,14.0,202303
,,,,,,,,,,인천(ICN),텔아비브(TLV),3929,74,27.0,202303
,,,,,,,,,,인천(ICN),토론토(YYZ),11319,654,88.0,202303
,,,,,,,,,,인천(ICN),파리 샤를드골(CDG),38197,792,161.0,202303
,,,,,,,,,,인천(ICN),페낭(PEN),0,0,43.0,202303
,,,,,,,,,,인천(ICN),푸동(PVG),16342,328,288.0,202303
,,,,,,,,,,인천(ICN),푸켓(HKT),10140,165,71.0,202303
,,,,,,,,,,인천(ICN),푸쿡(PQC),21267,216,123.0,202303
,,,,,,,,,,인천(ICN),프라하(PRG),1037,23,5.0,202303
,,,,,,,,,,인천(ICN),프랑크푸르트(FRA),29614,647,322.0,202303
,,,,,,,,,,인천(ICN),프롬펜(PNH),15628,563,144.0,202303
,,,,,,,,,,인천(ICN),하노이(HAN),91554,1627,699.0,202303
,,,,,,,,,,인천(ICN),하얼빈(HRB),4435,91,24.0,202303
,,,,,,,,,,인천(ICN),하이퐁(HPH),9091,167,61.0,202303
,,,,,,,,,,인천(ICN),항조우(HGH),4162,81,32.0,202303
,,,,,,,,,,인천(ICN),헌츠빌(HSV),0,0,,202303
,,,,,,,,,,인천(ICN),헤이다르 알리예프(GYD),0,0,20.0,202303
,,,,,,,,,,인천(ICN),헬리팍스(YHZ),0,0,,202303
,,,,,,,,,,인천(ICN),헬싱키(HEL),12503,232,58.0,202303
,,,,,,,,,,인천(ICN),호놀룰루(HNL),25743,763,152.0,202303
,,,,,,,,,,인천(ICN),호치민(SGN),89421,3214,743.0,202303
,,,,,,,,,,인천(ICN),홍콩(HKG),87020,1381,724.0,202303
,,,,,,,,,,인천(ICN),후쿠오카(FUK),190816,1932,1082.0,202303
,,,,,,,,,,인천(ICN),간사이(KIX),257207,2667,1543.0,202304
,,,,,,,,,,인천(ICN),과달라하라(GDL),0,0,26.0,202304
,,,,,,,,,,인천(ICN),괌(GUM),53175,674,361.0,202304
,,,,,,,,,,인천(ICN),광저우(CAN),19510,334,232.0,202304
,,,,,,,,,,인천(ICN),구마모도(KMJ),8519,129,60.0,202304
,,,,,,,,,,인천(ICN),껀터(VCA),2876,57,26.0,202304
,,,,,,,,,,인천(ICN),나고야(NGO),38023,534,300.0,202304
,,,,,,,,,,인천(ICN),나쉬빌(BNA),0,0,7.0,202304
,,,,,,,,,,인천(ICN),나트랑캄란(CXR),66775,701,387.0,202304
,,,,,,,,,,인천(ICN),난징(NKG),8624,158,112.0,202304
,,,,,,,,,,인천(ICN),뉴왁(EWR),0,0,,202304
,,,,,,,,,,인천(ICN),뉴욕 JFK(JFK),34580,1431,267.0,202304
,,,,,,,,,,인천(ICN),다가마스(TAK),4542,41,26.0,202304
,,,,,,,,,,인천(ICN),다낭(DAD),158442,1695,936.0,202304
,,,,,,,,,,인천(ICN),달라스(DFW),17643,585,112.0,202304
,,,,,,,,,,인천(ICN),달랏(DLI),4225,41,34.0,202304
,,,,,,,,,,인천(ICN),대련(DLC),11859,236,122.0,202304
,,,,,,,,,,인천(ICN),덴파사(DPS),17682,348,95.0,202304
,,,,,,,,,,인천(ICN),델리(DEL),11327,373,90.0,202304
,,,,,,,,,,인천(ICN),도쿄 나리타(NRT),228450,2814,1587.0,202304
,,,,,,,,,,인천(ICN),도쿄 하네다(HND),13819,204,120.0,202304
,,,,,,,,,,인천(ICN),도하(DOH),20340,427,95.0,202304
,,,,,,,,,,인천(ICN),돈무앙(DMK),1173,8,7.0,202304
,,,,,,,,,,인천(ICN),두바이(DXB),33590,654,108.0,202304
,,,,,,,,,,인천(ICN),디트로이트(DTW),8329,414,60.0,202304
,,,,,,,,,,인천(ICN),라스베가스(LAS),4028,234,34.0,202304
,,,,,,,,,,인천(ICN),라이프치히(LEJ),0,0,60.0,202304
,,,,,,,,,,인천(ICN),랑군(RGN),3602,111,34.0,202304
,,,,,,,,,,인천(ICN),런던히드로(LHR),23472,566,146.0,202304
,,,,,,,,,,인천(ICN),로마 파우미치노(FCO),23631,441,107.0,202304
,,,,,,,,,,인천(ICN),로스앤젤레스(LAX),63028,2538,487.0,202304
,,,,,,,,,,인천(ICN),루이즈빌(SDF),0,0,52.0,202304
,,,,,,,,,,인천(ICN),룩셈부르크(LUX),0,0,28.0,202304
,,,,,,,,,,인천(ICN),리마(LIM),0,0,,202304
,,,,,,,,,,인천(ICN),리야드(RUH),2294,48,18.0,202304
,,,,,,,,,,인천(ICN),리에쥬 비어셋(LGG),0,0,,202304
,,,,,,,,,,인천(ICN),마나스(FRU),0,0,,202304
,,,,,,,,,,인천(ICN),마닐라(MNL),79355,2520,656.0,202304
,,,,,,,,,,인천(ICN),마드리드(MAD),1481,27,24.0,202304
,,,,,,,,,,인천(ICN),마이애미(MIA),0,0,62.0,202304
,,,,,,,,,,인천(ICN),마즈야마(MYJ),6734,53,44.0,202304
,,,,,,,,,,인천(ICN),마카오(MFM),5707,55,41.0,202304
,,,,,,,,,,인천(ICN),멕시코(MEX),0,0,,202304
,,,,,,,,,,인천(ICN),멤피스(MEM),0,0,126.0,202304
,,,,,,,,,,인천(ICN),뮌헨(MUC),15239,268,60.0,202304
,,,,,,,,,,인천(ICN),미네아폴리스(MSP),7191,408,58.0,202304
,,,,,,,,,,인천(ICN),밀라노(MXP),6261,122,76.0,202304
,,,,,,,,,,인천(ICN),바르샤바(WAW),10472,190,44.0,202304
,,,,,,,,,,인천(ICN),바르셀로나(BCN),14835,265,61.0,202304
,,,,,,,,,,인천(ICN),반다르세리베가완(BWN),1799,30,26.0,202304
,,,,,,,,,,인천(ICN),방콕(BKK),188389,3321,856.0,202304
,,,,,,,,,,인천(ICN),뱅쿠버(YVR),21283,928,120.0,202304
,,,,,,,,,,인천(ICN),보스톤(BOS),4528,298,44.0,202304
,,,,,,,,,,인천(ICN),부다페스트(BUD),13851,271,60.0,202304
,,,,,,,,,,인천(ICN),북경(PEK),14253,328,246.0,202304
,,,,,,,,,,인천(ICN),브라코프스(VCP),0,0,25.0,202304
,,,,,,,,,,인천(ICN),브뤼셀(BRU),0,0,25.0,202304
,,,,,,,,,,인천(ICN),브리스번(BNE),1753,37,11.0,202304
,,,,,,,,,,인천(ICN),비엔나(VIE),7535,147,36.0,202304
,,,,,,,,,,인천(ICN),비엔티안(VTE),11465,152,81.0,202304
,,,,,,,,,,인천(ICN),사르고사(ZAZ),0,0,,202304
,,,,,,,,,,인천(ICN),사이판(SPN),20077,240,139.0,202304
,,,,,,,,,,인천(ICN),산티아고(SCL),0,0,2.0,202304
,,,,,,,,,,인천(ICN),삿보로(치토세)(CTS),37625,413,336.0,202304
,,,,,,,,,,인천(ICN),샌프란시스코(SFO),34991,1209,241.0,202304
,,,,,,,,,,인천(ICN),샤먼(XMN),6943,109,60.0,202304
,,,,,,,,,,인천(ICN),세부(CEB),55138,814,385.0,202304
,,,,,,,,,,인천(ICN),센다이(SDJ),417,6,4.0,202304
,,,,,,,,,,인천(ICN),센젠(SZX),15672,209,144.0,202304
,,,,,,,,,,인천(ICN),스텐스테드(STN),0,0,,202304
,,,,,,,,,,인천(ICN),스톡홀름 알란다(ARN),0,0,10.0,202304
,,,,,,,,,,인천(ICN),시드니(SYD),46564,884,208.0,202304
,,,,,,,,,,인천(ICN),시안(XIY),2503,52,57.0,202304
,,,,,,,,,,인천(ICN),시애틀(SEA),19610,1084,223.0,202304
,,,,,,,,,,인천(ICN),시즈오카(FSZ),4859,42,32.0,202304
,,,,,,,,,,인천(ICN),시카고 록퍼드(RFD),0,0,25.0,202304
,,,,,,,,,,인천(ICN),시카고(ORD),5693,306,194.0,202304
,,,,,,,,,,인천(ICN),신시내티(CVG),0,0,191.0,202304
,,,,,,,,,,인천(ICN),심양(SHE),14482,360,120.0,202304
,,,,,,,,,,인천(ICN),싱가폴(SIN),146199,2393,631.0,202304
,,,,,,,,,,인천(ICN),아디스아바바(ADD),2902,97,36.0,202304
,,,,,,,,,,인천(ICN),아틀란타(ATL),19632,998,154.0,202304
,,,,,,,,,,인천(ICN),알 막툼(DWC),0,0,,202304
,,,,,,,,,,인천(ICN),알마아타(ALA),11239,277,78.0,202304
,,,,,,,,,,인천(ICN),암스텔담(AMS),15141,377,112.0,202304
,,,,,,,,,,인천(ICN),앵커리지(ANC),0,0,260.0,202304
,,,,,,,,,,인천(ICN),에드먼튼(YEG),0,0,,202304
,,,,,,,,,,인천(ICN),연길(YNJ),20694,357,278.0,202304
,,,,,,,,,,인천(ICN),연대(YNT),9383,157,286.0,202304
,,,,,,,,,,인천(ICN),오끼나와(OKA),39909,433,300.0,202304
,,,,,,,,,,인천(ICN),오슬로(OSL),0,0,26.0,202304
,,,,,,,,,,인천(ICN),오크랜드(미)(OAK),0,0,20.0,202304
,,,,,,,,,,인천(ICN),오클랜드(AKL),12040,291,70.0,202304
,,,,,,,,,,인천(ICN),우시샤우팡(WUX),0,0,,202304
,,,,,,,,,,인천(ICN),울란바토르(신)(UBN),23949,599,174.0,202304
,,,,,,,,,,인천(ICN),워싱턴 덜레스(IAD),8512,404,60.0,202304
,,,,,,,,,,인천(ICN),웨이하이(WEH),8645,131,102.0,202304
,,,,,,,,,,인천(ICN),이스탄불(IST),33568,619,135.0,202304
,,,,,,,,,,인천(ICN),인디아나폴리스(IND),0,0,54.0,202304
,,,,,,,,,,인천(ICN),자무쓰(JMU),889,12,10.0,202304
,,,,,,,,,,인천(ICN),자이드(AUH),13453,273,60.0,202304
,,,,,,,,,,인천(ICN),자카르타(CGK),25964,577,138.0,202304
,,,,,,,,,,인천(ICN),장춘(CGQ),4943,109,31.0,202304
,,,,,,,,,,인천(ICN),정저우(CGO),0,0,8.0,202304
,,,,,,,,,,인천(ICN),제다(JED),1670,34,16.0,202304
,,,,,,,,,,인천(ICN),지난(TNA),5797,90,66.0,202304
,,,,,,,,,,인천(ICN),창사(CSX),889,11,7.0,202304
,,,,,,,,,,인천(ICN),천진(TSN),7928,148,178.0,202304
,,,,,,,,,,인천(ICN),청도(TAO),25411,490,304.0,202304
,,,,,,,,,,인천(ICN),청두(CTU),0,0,25.0,202304
,,,,,,,,,,인천(ICN),첸나이(MAA),0,0,2.0,202304
,,,,,,,,,,인천(ICN),총킹(중경)(CKG),818,12,16.0,202304
,,,,,,,,,,인천(ICN),취리히(ZRH),5813,112,35.0,202304
,,,,,,,,,,인천(ICN),치앙마이(CNX),18298,282,120.0,202304
,,,,,,,,,,인천(ICN),카오슝(KHH),17566,227,120.0,202304
,,,,,,,,,,인천(ICN),카투만두(KTM),4399,165,25.0,202304
,,,,,,,,,,인천(ICN),칼리보(KLO),27196,259,179.0,202304
,,,,,,,,,,인천(ICN),코타키나발루(BKI),21182,235,127.0,202304
,,,,,,,,,,인천(ICN),콜롬보(CMB),3224,90,16.0,202304
,,,,,,,,,,인천(ICN),쿠알라룸푸르(KUL),43273,644,219.0,202304
,,,,,,,,,,인천(ICN),퀼른(CGN),0,0,,202304
,,,,,,,,,,인천(ICN),클라크 필드(CRK),22236,297,141.0,202304
,,,,,,,,,,인천(ICN),키타큐슈(KKJ),0,0,32.0,202304
,,,,,,,,,,인천(ICN),타쉬켄트(TAS),17242,503,110.0,202304
,,,,,,,,,,인천(ICN),타이페이(TPE),164826,2169,687.0,202304
,,,,,,,,,,인천(ICN),타크빌라란(TAG),10600,118,60.0,202304
,,,,,,,,,,인천(ICN),텐푸(TFU),4560,73,64.0,202304
,,,,,,,,,,인천(ICN),텔아비브(TLV),3715,75,25.0,202304
,,,,,,,,,,인천(ICN),토론토(YYZ),15751,901,120.0,202304
,,,,,,,,,,인천(ICN),파리 샤를드골(CDG),41652,784,162.0,202304
,,,,,,,,,,인천(ICN),페낭(PEN),0,0,37.0,202304
,,,,,,,,,,인천(ICN),푸동(PVG),30300,600,454.0,202304
,,,,,,,,,,인천(ICN),푸켓(HKT),17373,281,112.0,202304
,,,,,,,,,,인천(ICN),푸쿡(PQC),23046,234,120.0,202304
,,,,,,,,,,인천(ICN),프라하(PRG),5968,114,25.0,202304
,,,,,,,,,,인천(ICN),프랑크푸르트(FRA),40095,795,351.0,202304
,,,,,,,,,,인천(ICN),프롬펜(PNH),19690,703,160.0,202304
,,,,,,,,,,인천(ICN),하노이(HAN),95655,1545,775.0,202304
,,,,,,,,,,인천(ICN),하얼빈(HRB),5251,97,42.0,202304
,,,,,,,,,,인천(ICN),하이커우(HAK),0,0,8.0,202304
,,,,,,,,,,인천(ICN),하이퐁(HPH),8541,154,60.0,202304
,,,,,,,,,,인천(ICN),항조우(HGH),6536,100,78.0,202304
,,,,,,,,,,인천(ICN),헌츠빌(HSV),0,0,,202304
,,,,,,,,,,인천(ICN),헤이다르 알리예프(GYD),0,0,25.0,202304
,,,,,,,,,,인천(ICN),헬리팍스(YHZ),0,0,,202304
,,,,,,,,,,인천(ICN),헬싱키(HEL),15440,262,60.0,202304
,,,,,,,,,,인천(ICN),호놀룰루(HNL),29773,802,145.0,202304
,,,,,,,,,,인천(ICN),호치민(SGN),98060,2527,757.0,202304
,,,,,,,,,,인천(ICN),홍콩(HKG),124623,1810,784.0,202304
,,,,,,,,,,인천(ICN),후쿠오카(FUK),190769,1833,1198.0,202304
,,,,,,,,,,인천(ICN),간사이(KIX),297906,2740,1692.0,202305
,,,,,,,,,,인천(ICN),과달라하라(GDL),0,0,25.0,202305
,,,,,,,,,,인천(ICN),괌(GUM),42736,539,288.0,202305
,,,,,,,,,,인천(ICN),광저우(CAN),18772,361,248.0,202305
,,,,,,,,,,인천(ICN),구마모도(KMJ),7818,130,62.0,202305
,,,,,,,,,,인천(ICN),껀터(VCA),3357,68,26.0,202305
,,,,,,,,,,인천(ICN),나고야(NGO),41553,518,310.0,202305
,,,,,,,,,,인천(ICN),나쉬빌(BNA),0,0,9.0,202305
,,,,,,,,,,인천(ICN),나트랑캄란(CXR),77524,810,468.0,202305
,,,,,,,,,,인천(ICN),난징(NKG),10360,195,134.0,202305
,,,,,,,,,,인천(ICN),뉴왁(EWR),3178,68,11.0,202305
,,,,,,,,,,인천(ICN),뉴욕 JFK(JFK),41377,1676,299.0,202305
,,,,,,,,,,인천(ICN),다가마스(TAK),10762,77,62.0,202305
,,,,,,,,,,인천(ICN),다낭(DAD),146752,1503,956.0,202305
,,,,,,,,,,인천(ICN),다싱(PKX),4893,77,48.0,202305
,,,,,,,,,,인천(ICN),달라스(DFW),18490,664,114.0,202305
,,,,,,,,,,인천(ICN),달랏(DLI),3652,36,37.0,202305
,,,,,,,,,,인천(ICN),대련(DLC),13918,284,160.0,202305
,,,,,,,,,,인천(ICN),덴파사(DPS),19527,357,97.0,202305
,,,,,,,,,,인천(ICN),델리(DEL),11437,341,97.0,202305
,,,,,,,,,,인천(ICN),도쿄 나리타(NRT),261376,2807,1610.0,202305
,,,,,,,,,,인천(ICN),도쿄 하네다(HND),22541,264,185.0,202305
,,,,,,,,,,인천(ICN),도하(DOH),22305,466,96.0,202305
,,,,,,,,,,인천(ICN),돈무앙(DMK),9777,59,62.0,202305
,,,,,,,,,,인천(ICN),두바이(DXB),39481,751,124.0,202305
,,,,,,,,,,인천(ICN),디트로이트(DTW),9273,464,62.0,202305
,,,,,,,,,,인천(ICN),라스베가스(LAS),4162,276,36.0,202305
,,,,,,,,,,인천(ICN),라이프치히(LEJ),0,0,60.0,202305
,,,,,,,,,,인천(ICN),랑군(RGN),3275,105,35.0,202305
,,,,,,,,,,인천(ICN),런던히드로(LHR),28376,583,149.0,202305
,,,,,,,,,,인천(ICN),로마 파우미치노(FCO),28352,510,115.0,202305
,,,,,,,,,,인천(ICN),로스앤젤레스(LAX),67414,2715,522.0,202305
,,,,,,,,,,인천(ICN),루이즈빌(SDF),0,0,48.0,202305
,,,,,,,,,,인천(ICN),룩셈부르크(LUX),0,0,24.0,202305
,,,,,,,,,,인천(ICN),리마(LIM),0,0,,202305
,,,,,,,,,,인천(ICN),리야드(RUH),3549,81,18.0,202305
,,,,,,,,,,인천(ICN),리에쥬 비어셋(LGG),0,0,,202305
,,,,,,,,,,인천(ICN),마닐라(MNL),74916,2353,650.0,202305
,,,,,,,,,,인천(ICN),마드리드(MAD),6334,111,45.0,202305
,,,,,,,,,,인천(ICN),마이애미(MIA),0,0,60.0,202305
,,,,,,,,,,인천(ICN),마즈야마(MYJ),6298,51,44.0,202305
,,,,,,,,,,인천(ICN),마카오(MFM),15980,152,106.0,202305
,,,,,,,,,,인천(ICN),멕시코(MEX),0,0,,202305
,,,,,,,,,,인천(ICN),멤피스(MEM),0,0,133.0,202305
,,,,,,,,,,인천(ICN),뮌헨(MUC),15612,269,62.0,202305
,,,,,,,,,,인천(ICN),미네아폴리스(MSP),8705,474,62.0,202305
,,,,,,,,,,인천(ICN),밀라노(MXP),6627,126,77.0,202305
,,,,,,,,,,인천(ICN),바르샤바(WAW),10364,190,43.0,202305
,,,,,,,,,,인천(ICN),바르셀로나(BCN),15302,273,61.0,202305
,,,,,,,,,,인천(ICN),반다르세리베가완(BWN),1609,27,22.0,202305
,,,,,,,,,,인천(ICN),방콕(BKK),175067,2751,846.0,202305
,,,,,,,,,,인천(ICN),뱅쿠버(YVR),23171,939,124.0,202305
,,,,,,,,,,인천(ICN),보스톤(BOS),6999,405,56.0,202305
,,,,,,,,,,인천(ICN),부다페스트(BUD),14687,285,61.0,202305
,,,,,,,,,,인천(ICN),북경(PEK),19673,491,382.0,202305
,,,,,,,,,,인천(ICN),브라코프스(VCP),0,0,26.0,202305
,,,,,,,,,,인천(ICN),브뤼셀(BRU),0,0,27.0,202305
,,,,,,,,,,인천(ICN),브리스번(BNE),5240,118,44.0,202305
,,,,,,,,,,인천(ICN),비엔나(VIE),8975,166,36.0,202305
,,,,,,,,,,인천(ICN),비엔티안(VTE),16136,181,106.0,202305
,,,,,,,,,,인천(ICN),사르고사(ZAZ),0,0,,202305
,,,,,,,,,,인천(ICN),사이판(SPN),28487,345,208.0,202305
,,,,,,,,,,인천(ICN),산티아고(SCL),0,0,,202305
,,,,,,,,,,인천(ICN),삿보로(치토세)(CTS),51431,547,344.0,202305
,,,,,,,,,,인천(ICN),샌프란시스코(SFO),40917,1531,282.0,202305
,,,,,,,,,,인천(ICN),샤먼(XMN),7627,111,80.0,202305
,,,,,,,,,,인천(ICN),세부(CEB),61347,871,432.0,202305
,,,,,,,,,,인천(ICN),센다이(SDJ),3154,44,26.0,202305
,,,,,,,,,,인천(ICN),센젠(SZX),17182,232,180.0,202305
,,,,,,,,,,인천(ICN),스텐스테드(STN),0,0,,202305
,,,,,,,,,,인천(ICN),스톡홀름 알란다(ARN),0,0,8.0,202305
,,,,,,,,,,인천(ICN),시드니(SYD),43175,803,203.0,202305
,,,,,,,,,,인천(ICN),시안(XIY),3776,84,90.0,202305
,,,,,,,,,,인천(ICN),시애틀(SEA),25639,1344,255.0,202305
,,,,,,,,,,인천(ICN),시즈오카(FSZ),8772,67,62.0,202305
,,,,,,,,,,인천(ICN),시카고 록퍼드(RFD),0,0,28.0,202305
,,,,,,,,,,인천(ICN),시카고(ORD),7710,323,209.0,202305
,,,,,,,,,,인천(ICN),신시내티(CVG),0,0,204.0,202305
,,,,,,,,,,인천(ICN),심양(SHE),18078,426,124.0,202305
,,,,,,,,,,인천(ICN),싱가폴(SIN),157856,2450,707.0,202305
,,,,,,,,,,인천(ICN),아디스아바바(ADD),3824,117,38.0,202305
,,,,,,,,,,인천(ICN),아틀란타(ATL),21819,1060,159.0,202305
,,,,,,,,,,인천(ICN),알 막툼(DWC),0,0,,202305
,,,,,,,,,,인천(ICN),알마아타(ALA),12586,286,79.0,202305
,,,,,,,,,,인천(ICN),암스텔담(AMS),18873,344,124.0,202305
,,,,,,,,,,인천(ICN),앵커리지(ANC),0,0,253.0,202305
,,,,,,,,,,인천(ICN),연길(YNJ),28334,477,288.0,202305
,,,,,,,,,,인천(ICN),연대(YNT),11345,204,334.0,202305
,,,,,,,,,,인천(ICN),오끼나와(OKA),43803,459,310.0,202305
,,,,,,,,,,인천(ICN),오슬로(OSL),0,0,30.0,202305
,,,,,,,,,,인천(ICN),오크랜드(미)(OAK),0,0,23.0,202305
,,,,,,,,,,인천(ICN),오클랜드(AKL),9847,229,70.0,202305
,,,,,,,,,,인천(ICN),우시샤우팡(WUX),0,0,,202305
,,,,,,,,,,인천(ICN),울란바토르(신)(UBN),29580,674,188.0,202305
,,,,,,,,,,인천(ICN),워싱턴 덜레스(IAD),9446,438,62.0,202305
,,,,,,,,,,인천(ICN),웨이하이(WEH),11784,183,124.0,202305
,,,,,,,,,,인천(ICN),이스탄불(IST),39057,715,156.0,202305
,,,,,,,,,,인천(ICN),인디아나폴리스(IND),0,0,54.0,202305
,,,,,,,,,,인천(ICN),자무쓰(JMU),962,13,8.0,202305
,,,,,,,,,,인천(ICN),자이드(AUH),16369,315,62.0,202305
,,,,,,,,,,인천(ICN),자카르타(CGK),33147,704,150.0,202305
,,,,,,,,,,인천(ICN),장춘(CGQ),9316,169,106.0,202305
,,,,,,,,,,인천(ICN),정저우(CGO),0,0,8.0,202305
,,,,,,,,,,인천(ICN),제다(JED),3338,67,19.0,202305
,,,,,,,,,,인천(ICN),제주(CJU),0,0,,202305
,,,,,,,,,,인천(ICN),지난(TNA),5650,86,80.0,202305
,,,,,,,,,,인천(ICN),창사(CSX),5204,61,35.0,202305
,,,,,,,,,,인천(ICN),천진(TSN),11298,206,235.0,202305
,,,,,,,,,,인천(ICN),청도(TAO),40691,741,516.0,202305
,,,,,,,,,,인천(ICN),청두(CTU),0,0,20.0,202305
,,,,,,,,,,인천(ICN),총킹(중경)(CKG),1628,23,36.0,202305
,,,,,,,,,,인천(ICN),취리히(ZRH),6488,122,35.0,202305
,,,,,,,,,,인천(ICN),치앙마이(CNX),16490,247,124.0,202305
