last_yearmonth,this_yearmonth,sn_gubun,pass_gubun,carge_gubun,area_gubun,arvl_type,nation_gubun,nation_code,area_code,area_name,area_listorder,nation_name,pass,cargo,nation_code_b,flight_cnt,year_month,year,month,category_name
,,,,,,,,07#144,07,기타,7,아랍에미레이트,0,1,07#144,20,202006,2020,6,부정기-환승여객-도착
,,,,,,,,07#508,07,기타,7,에티오피아,0,3,07#508,5,202006,2020,6,부정기-환승여객-도착
,,,,,,,,07#114,07,기타,7,이스라엘,0,0,07#114,1,202006,2020,6,부정기-환승여객-도착
,,,,,,,,07#130,07,기타,7,카타르,0,0,,,202006,2020,6,부정기-환승여객-도착
,,,,,,,,07#118,07,기타,7,한국,0,0,,,202006,2020,6,부정기-환승여객-도착
,,,,,,,,,,전체 합계,0,,1115,215,총계,1263,202007,2020,7,부정기-환승여객-도착
,,,,,,,,01#115,01,일본,1,일본,0,0,01#115,53,202007,2020,7,부정기-환승여객-도착
,,,,,,,,02#141,02,중국,2,중국,0,43,02#141,386,202007,2020,7,부정기-환승여객-도착
,,,,,,,,03#125,03,아시아,3,네팔,17,8,03#125,4,202007,2020,7,부정기-환승여객-도착
,,,,,,,,03#107,03,아시아,3,대만,0,0,03#107,5,202007,2020,7,부정기-환승여객-도착
,,,,,,,,03#120,03,아시아,3,라오스,235,8,03#120,3,202007,2020,7,부정기-환승여객-도착
,,,,,,,,03#123,03,아시아,3,말레이시아,0,0,03#123,29,202007,2020,7,부정기-환승여객-도착
,,,,,,,,03#143,03,아시아,3,몽골,61,5,03#143,9,202007,2020,7,부정기-환승여객-도착
,,,,,,,,03#106,03,아시아,3,미얀마,0,0,03#106,9,202007,2020,7,부정기-환승여객-도착
,,,,,,,,03#103,03,아시아,3,방글라데시,0,1,03#103,1,202007,2020,7,부정기-환승여객-도착
,,,,,,,,03#137,03,아시아,3,베트남,6,4,03#137,62,202007,2020,7,부정기-환승여객-도착
,,,,,,,,03#133,03,아시아,3,스리랑카,0,1,03#133,1,202007,2020,7,부정기-환승여객-도착
,,,,,,,,03#132,03,아시아,3,싱가포르,0,0,03#132,41,202007,2020,7,부정기-환승여객-도착
,,,,,,,,03#110,03,아시아,3,인도,92,7,03#110,17,202007,2020,7,부정기-환승여객-도착
,,,,,,,,03#111,03,아시아,3,인도네시아,0,0,03#111,10,202007,2020,7,부정기-환승여객-도착
,,,,,,,,03#142,03,아시아,3,캄보디아,0,0,03#142,5,202007,2020,7,부정기-환승여객-도착
,,,,,,,,03#135,03,아시아,3,태국,11,5,03#135,29,202007,2020,7,부정기-환승여객-도착
,,,,,,,,03#128,03,아시아,3,필리핀,220,15,03#128,15,202007,2020,7,부정기-환승여객-도착
,,,,,,,,03#109,03,아시아,3,홍콩,0,2,03#109,53,202007,2020,7,부정기-환승여객-도착
,,,,,,,,04#227,04,미주,4,미국,123,5,04#227,362,202007,2020,7,부정기-환승여객-도착
,,,,,,,,04#206,04,미주,4,캐나다,0,0,04#206,1,202007,2020,7,부정기-환승여객-도착
,,,,,,,,05#316,05,유럽,5,네덜란드,0,0,,,202007,2020,7,부정기-환승여객-도착
,,,,,,,,05#317,05,유럽,5,노르웨이,0,0,05#317,1,202007,2020,7,부정기-환승여객-도착
,,,,,,,,05#308,05,유럽,5,독일,0,0,05#308,8,202007,2020,7,부정기-환승여객-도착
,,,,,,,,05#331,05,유럽,5,러시아,2,11,05#331,38,202007,2020,7,부정기-환승여객-도착
,,,,,,,,05#303,05,유럽,5,벨기에,0,0,05#303,1,202007,2020,7,부정기-환승여객-도착
,,,,,,,,05#321,05,유럽,5,스웨덴,0,0,05#321,1,202007,2020,7,부정기-환승여객-도착
,,,,,,,,05#322,05,유럽,5,스위스,0,0,05#322,4,202007,2020,7,부정기-환승여객-도착
,,,,,,,,05#320,05,유럽,5,스페인,0,0,05#320,1,202007,2020,7,부정기-환승여객-도착
,,,,,,,,05#311,05,유럽,5,아일랜드,0,0,05#311,10,202007,2020,7,부정기-환승여객-도착
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,74,35,05#338,9,202007,2020,7,부정기-환승여객-도착
,,,,,,,,05#312,05,유럽,5,이탈리아,0,0,05#312,19,202007,2020,7,부정기-환승여객-도착
,,,,,,,,05#326,05,유럽,5,체코,0,1,05#326,1,202007,2020,7,부정기-환승여객-도착
,,,,,,,,05#235,05,유럽,5,키르기즈스탄,0,3,05#235,1,202007,2020,7,부정기-환승여객-도착
,,,,,,,,05#234,05,유럽,5,타지키스탄,5,2,05#234,1,202007,2020,7,부정기-환승여객-도착
,,,,,,,,06#227_01,06,대양주,6,괌,5,3,06#227_01,13,202007,2020,7,부정기-환승여객-도착
,,,,,,,,06#407,06,대양주,6,뉴질랜드,24,8,06#407,4,202007,2020,7,부정기-환승여객-도착
,,,,,,,,06#227_00,06,대양주,6,사이판,79,6,06#227_00,2,202007,2020,7,부정기-환승여객-도착
,,,,,,,,06#227_02,06,대양주,6,하와이,0,0,06#227_02,15,202007,2020,7,부정기-환승여객-도착
,,,,,,,,06#401,06,대양주,6,호주,160,39,06#401,15,202007,2020,7,부정기-환승여객-도착
,,,,,,,,07#102,07,기타,7,바레인,0,0,07#102,7,202007,2020,7,부정기-환승여객-도착
,,,,,,,,07#131,07,기타,7,사우디아라비아,1,3,07#131,1,202007,2020,7,부정기-환승여객-도착
,,,,,,,,07#144,07,기타,7,아랍에미레이트,0,0,07#144,7,202007,2020,7,부정기-환승여객-도착
,,,,,,,,07#508,07,기타,7,에티오피아,0,0,07#508,8,202007,2020,7,부정기-환승여객-도착
,,,,,,,,07#130,07,기타,7,카타르,0,1,07#130,1,202007,2020,7,부정기-환승여객-도착
,,,,,,,,,,전체 합계,0,,1176,171,총계,1360,202008,2020,8,부정기-환승여객-도착
,,,,,,,,01#115,01,일본,1,일본,0,0,01#115,51,202008,2020,8,부정기-환승여객-도착
,,,,,,,,02#141,02,중국,2,중국,0,40,02#141,366,202008,2020,8,부정기-환승여객-도착
,,,,,,,,03#125,03,아시아,3,네팔,0,0,03#125,3,202008,2020,8,부정기-환승여객-도착
,,,,,,,,03#107,03,아시아,3,대만,0,0,03#107,14,202008,2020,8,부정기-환승여객-도착
,,,,,,,,03#120,03,아시아,3,라오스,272,8,03#120,3,202008,2020,8,부정기-환승여객-도착
,,,,,,,,03#122,03,아시아,3,마카오,0,2,03#122,3,202008,2020,8,부정기-환승여객-도착
,,,,,,,,03#123,03,아시아,3,말레이시아,44,9,03#123,26,202008,2020,8,부정기-환승여객-도착
,,,,,,,,03#143,03,아시아,3,몽골,47,17,03#143,6,202008,2020,8,부정기-환승여객-도착
,,,,,,,,03#106,03,아시아,3,미얀마,50,2,03#106,5,202008,2020,8,부정기-환승여객-도착
,,,,,,,,03#103,03,아시아,3,방글라데시,0,1,03#103,1,202008,2020,8,부정기-환승여객-도착
,,,,,,,,03#137,03,아시아,3,베트남,0,15,03#137,78,202008,2020,8,부정기-환승여객-도착
,,,,,,,,03#133,03,아시아,3,스리랑카,0,1,03#133,1,202008,2020,8,부정기-환승여객-도착
,,,,,,,,03#132,03,아시아,3,싱가포르,0,0,03#132,48,202008,2020,8,부정기-환승여객-도착
,,,,,,,,03#110,03,아시아,3,인도,43,9,03#110,33,202008,2020,8,부정기-환승여객-도착
,,,,,,,,03#111,03,아시아,3,인도네시아,0,0,03#111,5,202008,2020,8,부정기-환승여객-도착
,,,,,,,,03#142,03,아시아,3,캄보디아,0,0,03#142,2,202008,2020,8,부정기-환승여객-도착
,,,,,,,,03#135,03,아시아,3,태국,0,0,03#135,23,202008,2020,8,부정기-환승여객-도착
,,,,,,,,03#128,03,아시아,3,필리핀,0,9,03#128,33,202008,2020,8,부정기-환승여객-도착
,,,,,,,,03#109,03,아시아,3,홍콩,0,0,03#109,73,202008,2020,8,부정기-환승여객-도착
,,,,,,,,04#227,04,미주,4,미국,38,7,04#227,417,202008,2020,8,부정기-환승여객-도착
,,,,,,,,04#206,04,미주,4,캐나다,531,14,04#206,4,202008,2020,8,부정기-환승여객-도착
,,,,,,,,05#308,05,유럽,5,독일,0,0,05#308,11,202008,2020,8,부정기-환승여객-도착
,,,,,,,,05#331,05,유럽,5,러시아,0,4,05#331,25,202008,2020,8,부정기-환승여객-도착
,,,,,,,,05#322,05,유럽,5,스위스,0,0,05#322,5,202008,2020,8,부정기-환승여객-도착
,,,,,,,,05#311,05,유럽,5,아일랜드,0,0,05#311,2,202008,2020,8,부정기-환승여객-도착
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0,0,05#342,3,202008,2020,8,부정기-환승여객-도착
,,,,,,,,05#305,05,유럽,5,영국,0,0,05#305,4,202008,2020,8,부정기-환승여객-도착
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,0,0,05#338,8,202008,2020,8,부정기-환승여객-도착
,,,,,,,,05#312,05,유럽,5,이탈리아,0,1,05#312,23,202008,2020,8,부정기-환승여객-도착
,,,,,,,,05#326,05,유럽,5,체코,0,2,05#326,2,202008,2020,8,부정기-환승여객-도착
,,,,,,,,05#149,05,유럽,5,카자흐스탄,0,0,05#149,1,202008,2020,8,부정기-환승여객-도착
,,,,,,,,05#306,05,유럽,5,핀란드,0,0,05#306,1,202008,2020,8,부정기-환승여객-도착
,,,,,,,,06#227_01,06,대양주,6,괌,0,1,06#227_01,13,202008,2020,8,부정기-환승여객-도착
,,,,,,,,06#407,06,대양주,6,뉴질랜드,117,12,06#407,6,202008,2020,8,부정기-환승여객-도착
,,,,,,,,06#227_02,06,대양주,6,하와이,0,0,06#227_02,20,202008,2020,8,부정기-환승여객-도착
,,,,,,,,06#401,06,대양주,6,호주,34,10,06#401,15,202008,2020,8,부정기-환승여객-도착
,,,,,,,,07#121,07,기타,7,레바논,0,7,07#121,1,202008,2020,8,부정기-환승여객-도착
,,,,,,,,07#102,07,기타,7,바레인,0,0,07#102,9,202008,2020,8,부정기-환승여객-도착
,,,,,,,,07#144,07,기타,7,아랍에미레이트,0,0,07#144,16,202008,2020,8,부정기-환승여객-도착
,,,,,,,,,,전체 합계,0,,530,117,총계,1654,202009,2020,9,부정기-환승여객-도착
,,,,,,,,01#115,01,일본,1,일본,27,3,01#115,60,202009,2020,9,부정기-환승여객-도착
,,,,,,,,02#141,02,중국,2,중국,39,43,02#141,452,202009,2020,9,부정기-환승여객-도착
,,,,,,,,03#125,03,아시아,3,네팔,0,0,03#125,3,202009,2020,9,부정기-환승여객-도착
,,,,,,,,03#107,03,아시아,3,대만,0,0,03#107,19,202009,2020,9,부정기-환승여객-도착
,,,,,,,,03#120,03,아시아,3,라오스,62,3,03#120,1,202009,2020,9,부정기-환승여객-도착
,,,,,,,,03#122,03,아시아,3,마카오,11,6,03#122,4,202009,2020,9,부정기-환승여객-도착
,,,,,,,,03#123,03,아시아,3,말레이시아,0,0,03#123,37,202009,2020,9,부정기-환승여객-도착
,,,,,,,,03#143,03,아시아,3,몽골,12,9,03#143,6,202009,2020,9,부정기-환승여객-도착
,,,,,,,,03#106,03,아시아,3,미얀마,80,3,03#106,5,202009,2020,9,부정기-환승여객-도착
,,,,,,,,03#103,03,아시아,3,방글라데시,0,1,03#103,1,202009,2020,9,부정기-환승여객-도착
,,,,,,,,03#137,03,아시아,3,베트남,3,4,03#137,155,202009,2020,9,부정기-환승여객-도착
,,,,,,,,03#133,03,아시아,3,스리랑카,1,1,03#133,1,202009,2020,9,부정기-환승여객-도착
,,,,,,,,03#132,03,아시아,3,싱가포르,0,0,03#132,31,202009,2020,9,부정기-환승여객-도착
,,,,,,,,03#110,03,아시아,3,인도,0,9,03#110,44,202009,2020,9,부정기-환승여객-도착
,,,,,,,,03#111,03,아시아,3,인도네시아,0,0,03#111,20,202009,2020,9,부정기-환승여객-도착
,,,,,,,,03#135,03,아시아,3,태국,0,0,03#135,38,202009,2020,9,부정기-환승여객-도착
,,,,,,,,03#128,03,아시아,3,필리핀,13,6,03#128,41,202009,2020,9,부정기-환승여객-도착
,,,,,,,,03#109,03,아시아,3,홍콩,0,0,03#109,88,202009,2020,9,부정기-환승여객-도착
,,,,,,,,04#227,04,미주,4,미국,11,3,04#227,447,202009,2020,9,부정기-환승여객-도착
,,,,,,,,04#206,04,미주,4,캐나다,0,0,04#206,3,202009,2020,9,부정기-환승여객-도착
,,,,,,,,05#317,05,유럽,5,노르웨이,0,0,05#317,1,202009,2020,9,부정기-환승여객-도착
,,,,,,,,05#308,05,유럽,5,독일,0,0,05#308,23,202009,2020,9,부정기-환승여객-도착
,,,,,,,,05#331,05,유럽,5,러시아,0,0,05#331,33,202009,2020,9,부정기-환승여객-도착
,,,,,,,,05#303,05,유럽,5,벨기에,0,0,05#303,1,202009,2020,9,부정기-환승여객-도착
,,,,,,,,05#322,05,유럽,5,스위스,0,0,05#322,4,202009,2020,9,부정기-환승여객-도착
,,,,,,,,05#320,05,유럽,5,스페인,0,0,05#320,9,202009,2020,9,부정기-환승여객-도착
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0,0,05#342,1,202009,2020,9,부정기-환승여객-도착
,,,,,,,,05#305,05,유럽,5,영국,0,0,05#305,5,202009,2020,9,부정기-환승여객-도착
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,0,0,05#338,5,202009,2020,9,부정기-환승여객-도착
,,,,,,,,05#312,05,유럽,5,이탈리아,0,0,05#312,26,202009,2020,9,부정기-환승여객-도착
,,,,,,,,05#326,05,유럽,5,체코,0,2,05#326,1,202009,2020,9,부정기-환승여객-도착
,,,,,,,,05#149,05,유럽,5,카자흐스탄,0,0,05#149,2,202009,2020,9,부정기-환승여객-도착
,,,,,,,,05#235,05,유럽,5,키르기즈스탄,0,3,05#235,2,202009,2020,9,부정기-환승여객-도착
,,,,,,,,05#136,05,유럽,5,튀르키예,12,3,05#136,1,202009,2020,9,부정기-환승여객-도착
,,,,,,,,05#306,05,유럽,5,핀란드,0,0,05#306,4,202009,2020,9,부정기-환승여객-도착
,,,,,,,,06#227_01,06,대양주,6,괌,0,0,06#227_01,11,202009,2020,9,부정기-환승여객-도착
,,,,,,,,06#407,06,대양주,6,뉴질랜드,0,0,06#407,3,202009,2020,9,부정기-환승여객-도착
,,,,,,,,06#227_00,06,대양주,6,사이판,254,7,06#227_00,2,202009,2020,9,부정기-환승여객-도착
,,,,,,,,06#227_02,06,대양주,6,하와이,0,0,06#227_02,17,202009,2020,9,부정기-환승여객-도착
,,,,,,,,06#401,06,대양주,6,호주,5,2,06#401,13,202009,2020,9,부정기-환승여객-도착
,,,,,,,,07#121,07,기타,7,레바논,0,11,07#121,1,202009,2020,9,부정기-환승여객-도착
,,,,,,,,07#102,07,기타,7,바레인,0,0,07#102,8,202009,2020,9,부정기-환승여객-도착
,,,,,,,,07#144,07,기타,7,아랍에미레이트,0,0,07#144,25,202009,2020,9,부정기-환승여객-도착
,,,,,,,,07#116,07,기타,7,요르단,0,0,,,202009,2020,9,부정기-환승여객-도착
,,,,,,,,07#119,07,기타,7,쿠웨이트,0,0,,,202009,2020,9,부정기-환승여객-도착
,,,,,,,,,,전체 합계,0,,1121,96,총계,1745,202010,2020,10,부정기-환승여객-도착
,,,,,,,,01#115,01,일본,1,일본,59,4,01#115,78,202010,2020,10,부정기-환승여객-도착
,,,,,,,,02#141,02,중국,2,중국,8,26,02#141,367,202010,2020,10,부정기-환승여객-도착
,,,,,,,,03#125,03,아시아,3,네팔,0,0,03#125,3,202010,2020,10,부정기-환승여객-도착
,,,,,,,,03#107,03,아시아,3,대만,0,0,03#107,67,202010,2020,10,부정기-환승여객-도착
,,,,,,,,03#120,03,아시아,3,라오스,335,8,03#120,3,202010,2020,10,부정기-환승여객-도착
,,,,,,,,03#123,03,아시아,3,말레이시아,0,0,03#123,40,202010,2020,10,부정기-환승여객-도착
,,,,,,,,03#143,03,아시아,3,몽골,31,5,03#143,8,202010,2020,10,부정기-환승여객-도착
,,,,,,,,03#106,03,아시아,3,미얀마,69,4,03#106,7,202010,2020,10,부정기-환승여객-도착
,,,,,,,,03#103,03,아시아,3,방글라데시,1,1,03#103,2,202010,2020,10,부정기-환승여객-도착
,,,,,,,,03#137,03,아시아,3,베트남,0,0,03#137,173,202010,2020,10,부정기-환승여객-도착
,,,,,,,,03#133,03,아시아,3,스리랑카,0,1,03#133,1,202010,2020,10,부정기-환승여객-도착
,,,,,,,,03#132,03,아시아,3,싱가포르,0,0,03#132,30,202010,2020,10,부정기-환승여객-도착
,,,,,,,,03#110,03,아시아,3,인도,0,4,03#110,25,202010,2020,10,부정기-환승여객-도착
,,,,,,,,03#111,03,아시아,3,인도네시아,0,0,03#111,28,202010,2020,10,부정기-환승여객-도착
,,,,,,,,03#142,03,아시아,3,캄보디아,0,0,03#142,1,202010,2020,10,부정기-환승여객-도착
,,,,,,,,03#135,03,아시아,3,태국,0,0,03#135,36,202010,2020,10,부정기-환승여객-도착
,,,,,,,,03#128,03,아시아,3,필리핀,1,8,03#128,31,202010,2020,10,부정기-환승여객-도착
,,,,,,,,03#109,03,아시아,3,홍콩,0,0,03#109,103,202010,2020,10,부정기-환승여객-도착
,,,,,,,,04#227,04,미주,4,미국,0,0,04#227,506,202010,2020,10,부정기-환승여객-도착
,,,,,,,,04#206,04,미주,4,캐나다,271,11,04#206,19,202010,2020,10,부정기-환승여객-도착
,,,,,,,,05#316,05,유럽,5,네덜란드,0,0,05#316,2,202010,2020,10,부정기-환승여객-도착
,,,,,,,,05#308,05,유럽,5,독일,0,0,05#308,31,202010,2020,10,부정기-환승여객-도착
,,,,,,,,05#331,05,유럽,5,러시아,0,0,05#331,24,202010,2020,10,부정기-환승여객-도착
,,,,,,,,05#303,05,유럽,5,벨기에,0,0,,,202010,2020,10,부정기-환승여객-도착
,,,,,,,,05#321,05,유럽,5,스웨덴,0,0,05#321,1,202010,2020,10,부정기-환승여객-도착
,,,,,,,,05#322,05,유럽,5,스위스,0,0,05#322,4,202010,2020,10,부정기-환승여객-도착
,,,,,,,,05#320,05,유럽,5,스페인,0,0,05#320,9,202010,2020,10,부정기-환승여객-도착
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0,0,05#342,2,202010,2020,10,부정기-환승여객-도착
,,,,,,,,05#305,05,유럽,5,영국,0,0,05#305,16,202010,2020,10,부정기-환승여객-도착
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,0,3,05#338,9,202010,2020,10,부정기-환승여객-도착
,,,,,,,,05#312,05,유럽,5,이탈리아,0,0,05#312,25,202010,2020,10,부정기-환승여객-도착
,,,,,,,,05#326,05,유럽,5,체코,1,2,05#326,2,202010,2020,10,부정기-환승여객-도착
,,,,,,,,05#307,05,유럽,5,프랑스,0,0,05#307,1,202010,2020,10,부정기-환승여객-도착
,,,,,,,,05#306,05,유럽,5,핀란드,0,0,05#306,5,202010,2020,10,부정기-환승여객-도착
,,,,,,,,06#227_01,06,대양주,6,괌,0,0,06#227_01,10,202010,2020,10,부정기-환승여객-도착
,,,,,,,,06#407,06,대양주,6,뉴질랜드,18,5,06#407,6,202010,2020,10,부정기-환승여객-도착
,,,,,,,,06#227_00,06,대양주,6,사이판,288,10,06#227_00,3,202010,2020,10,부정기-환승여객-도착
,,,,,,,,06#227_02,06,대양주,6,하와이,0,0,06#227_02,23,202010,2020,10,부정기-환승여객-도착
,,,,,,,,06#401,06,대양주,6,호주,39,3,06#401,9,202010,2020,10,부정기-환승여객-도착
,,,,,,,,07#102,07,기타,7,바레인,0,0,07#102,4,202010,2020,10,부정기-환승여객-도착
,,,,,,,,07#131,07,기타,7,사우디아라비아,0,0,07#131,1,202010,2020,10,부정기-환승여객-도착
,,,,,,,,07#144,07,기타,7,아랍에미레이트,0,0,07#144,22,202010,2020,10,부정기-환승여객-도착
,,,,,,,,07#508,07,기타,7,에티오피아,0,0,07#508,4,202010,2020,10,부정기-환승여객-도착
,,,,,,,,07#130,07,기타,7,카타르,0,0,07#130,3,202010,2020,10,부정기-환승여객-도착
,,,,,,,,07#118,07,기타,7,한국,0,0,07#118,1,202010,2020,10,부정기-환승여객-도착
,,,,,,,,,,전체 합계,0,,658,70,총계,1940,202011,2020,11,부정기-환승여객-도착
,,,,,,,,01#115,01,일본,1,일본,102,6,01#115,36,202011,2020,11,부정기-환승여객-도착
,,,,,,,,02#141,02,중국,2,중국,0,5,02#141,365,202011,2020,11,부정기-환승여객-도착
,,,,,,,,03#125,03,아시아,3,네팔,0,0,03#125,1,202011,2020,11,부정기-환승여객-도착
,,,,,,,,03#107,03,아시아,3,대만,0,0,03#107,93,202011,2020,11,부정기-환승여객-도착
,,,,,,,,03#120,03,아시아,3,라오스,233,6,03#120,3,202011,2020,11,부정기-환승여객-도착
,,,,,,,,03#123,03,아시아,3,말레이시아,0,0,03#123,50,202011,2020,11,부정기-환승여객-도착
,,,,,,,,03#143,03,아시아,3,몽골,24,7,03#143,7,202011,2020,11,부정기-환승여객-도착
,,,,,,,,03#106,03,아시아,3,미얀마,0,0,03#106,10,202011,2020,11,부정기-환승여객-도착
,,,,,,,,03#103,03,아시아,3,방글라데시,8,1,03#103,1,202011,2020,11,부정기-환승여객-도착
,,,,,,,,03#137,03,아시아,3,베트남,0,2,03#137,139,202011,2020,11,부정기-환승여객-도착
,,,,,,,,03#133,03,아시아,3,스리랑카,0,0,03#133,1,202011,2020,11,부정기-환승여객-도착
,,,,,,,,03#132,03,아시아,3,싱가포르,0,0,03#132,19,202011,2020,11,부정기-환승여객-도착
,,,,,,,,03#110,03,아시아,3,인도,0,9,03#110,43,202011,2020,11,부정기-환승여객-도착
,,,,,,,,03#111,03,아시아,3,인도네시아,0,0,03#111,23,202011,2020,11,부정기-환승여객-도착
,,,,,,,,03#142,03,아시아,3,캄보디아,0,0,03#142,1,202011,2020,11,부정기-환승여객-도착
,,,,,,,,03#135,03,아시아,3,태국,0,0,03#135,34,202011,2020,11,부정기-환승여객-도착
,,,,,,,,03#128,03,아시아,3,필리핀,0,4,03#128,40,202011,2020,11,부정기-환승여객-도착
,,,,,,,,03#109,03,아시아,3,홍콩,0,0,03#109,145,202011,2020,11,부정기-환승여객-도착
,,,,,,,,04#227,04,미주,4,미국,265,10,04#227,571,202011,2020,11,부정기-환승여객-도착
,,,,,,,,04#206,04,미주,4,캐나다,0,0,04#206,20,202011,2020,11,부정기-환승여객-도착
,,,,,,,,05#316,05,유럽,5,네덜란드,0,0,05#316,18,202011,2020,11,부정기-환승여객-도착
,,,,,,,,05#317,05,유럽,5,노르웨이,0,0,05#317,4,202011,2020,11,부정기-환승여객-도착
,,,,,,,,05#308,05,유럽,5,독일,0,0,05#308,67,202011,2020,11,부정기-환승여객-도착
,,,,,,,,05#331,05,유럽,5,러시아,5,3,05#331,31,202011,2020,11,부정기-환승여객-도착
,,,,,,,,05#303,05,유럽,5,벨기에,0,0,05#303,3,202011,2020,11,부정기-환승여객-도착
,,,,,,,,05#321,05,유럽,5,스웨덴,0,0,05#321,1,202011,2020,11,부정기-환승여객-도착
,,,,,,,,05#322,05,유럽,5,스위스,0,0,05#322,5,202011,2020,11,부정기-환승여객-도착
,,,,,,,,05#320,05,유럽,5,스페인,0,0,05#320,4,202011,2020,11,부정기-환승여객-도착
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0,0,05#342,6,202011,2020,11,부정기-환승여객-도착
,,,,,,,,05#305,05,유럽,5,영국,0,0,05#305,40,202011,2020,11,부정기-환승여객-도착
,,,,,,,,05#302,05,유럽,5,오스트리아,0,0,05#302,1,202011,2020,11,부정기-환승여객-도착
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,0,7,05#338,16,202011,2020,11,부정기-환승여객-도착
,,,,,,,,05#312,05,유럽,5,이탈리아,0,0,05#312,30,202011,2020,11,부정기-환승여객-도착
,,,,,,,,05#149,05,유럽,5,카자흐스탄,0,0,,,202011,2020,11,부정기-환승여객-도착
,,,,,,,,05#136,05,유럽,5,튀르키예,0,0,05#136,5,202011,2020,11,부정기-환승여객-도착
,,,,,,,,05#329,05,유럽,5,폴란드,0,0,05#329,5,202011,2020,11,부정기-환승여객-도착
,,,,,,,,05#307,05,유럽,5,프랑스,0,0,05#307,13,202011,2020,11,부정기-환승여객-도착
,,,,,,,,05#306,05,유럽,5,핀란드,0,0,05#306,11,202011,2020,11,부정기-환승여객-도착
,,,,,,,,06#227_01,06,대양주,6,괌,0,0,06#227_01,8,202011,2020,11,부정기-환승여객-도착
,,,,,,,,06#407,06,대양주,6,뉴질랜드,14,6,06#407,5,202011,2020,11,부정기-환승여객-도착
,,,,,,,,06#227_02,06,대양주,6,하와이,0,3,06#227_02,25,202011,2020,11,부정기-환승여객-도착
,,,,,,,,06#401,06,대양주,6,호주,7,2,06#401,16,202011,2020,11,부정기-환승여객-도착
,,,,,,,,07#102,07,기타,7,바레인,0,0,,,202011,2020,11,부정기-환승여객-도착
,,,,,,,,07#144,07,기타,7,아랍에미레이트,0,0,07#144,12,202011,2020,11,부정기-환승여객-도착
,,,,,,,,07#508,07,기타,7,에티오피아,0,0,07#508,7,202011,2020,11,부정기-환승여객-도착
,,,,,,,,07#114,07,기타,7,이스라엘,0,0,07#114,1,202011,2020,11,부정기-환승여객-도착
,,,,,,,,07#130,07,기타,7,카타르,0,0,07#130,4,202011,2020,11,부정기-환승여객-도착
,,,,,,,,,,전체 합계,0,,1900,148,총계,2056,202012,2020,12,부정기-환승여객-도착
,,,,,,,,01#115,01,일본,1,일본,128,10,01#115,49,202012,2020,12,부정기-환승여객-도착
,,,,,,,,02#141,02,중국,2,중국,0,0,02#141,436,202012,2020,12,부정기-환승여객-도착
,,,,,,,,03#125,03,아시아,3,네팔,0,0,03#125,2,202012,2020,12,부정기-환승여객-도착
,,,,,,,,03#107,03,아시아,3,대만,0,0,03#107,121,202012,2020,12,부정기-환승여객-도착
,,,,,,,,03#120,03,아시아,3,라오스,14,1,03#120,1,202012,2020,12,부정기-환승여객-도착
,,,,,,,,03#123,03,아시아,3,말레이시아,0,0,03#123,56,202012,2020,12,부정기-환승여객-도착
,,,,,,,,03#143,03,아시아,3,몽골,83,8,03#143,5,202012,2020,12,부정기-환승여객-도착
,,,,,,,,03#106,03,아시아,3,미얀마,0,0,03#106,11,202012,2020,12,부정기-환승여객-도착
,,,,,,,,03#103,03,아시아,3,방글라데시,0,0,03#103,1,202012,2020,12,부정기-환승여객-도착
,,,,,,,,03#137,03,아시아,3,베트남,1405,66,03#137,140,202012,2020,12,부정기-환승여객-도착
,,,,,,,,03#133,03,아시아,3,스리랑카,0,1,03#133,2,202012,2020,12,부정기-환승여객-도착
,,,,,,,,03#132,03,아시아,3,싱가포르,0,0,03#132,41,202012,2020,12,부정기-환승여객-도착
,,,,,,,,03#110,03,아시아,3,인도,0,10,03#110,26,202012,2020,12,부정기-환승여객-도착
,,,,,,,,03#111,03,아시아,3,인도네시아,0,0,03#111,23,202012,2020,12,부정기-환승여객-도착
,,,,,,,,03#142,03,아시아,3,캄보디아,17,1,03#142,1,202012,2020,12,부정기-환승여객-도착
,,,,,,,,03#135,03,아시아,3,태국,0,0,03#135,36,202012,2020,12,부정기-환승여객-도착
,,,,,,,,03#128,03,아시아,3,필리핀,0,4,03#128,39,202012,2020,12,부정기-환승여객-도착
,,,,,,,,03#109,03,아시아,3,홍콩,5,1,03#109,149,202012,2020,12,부정기-환승여객-도착
,,,,,,,,04#227,04,미주,4,미국,0,0,04#227,527,202012,2020,12,부정기-환승여객-도착
,,,,,,,,04#206,04,미주,4,캐나다,177,8,04#206,28,202012,2020,12,부정기-환승여객-도착
,,,,,,,,05#316,05,유럽,5,네덜란드,0,0,05#316,16,202012,2020,12,부정기-환승여객-도착
,,,,,,,,05#317,05,유럽,5,노르웨이,0,0,05#317,1,202012,2020,12,부정기-환승여객-도착
,,,,,,,,05#308,05,유럽,5,독일,0,1,05#308,121,202012,2020,12,부정기-환승여객-도착
