date,temp,precip,wind_speed,humidity
2022-02-06,-3.983333333333333,0.0,2.566666666666667,51.166666666666664
2022-02-07,-2.7416666666666667,0.0,1.7458333333333333,50.75
2022-02-08,-0.1416666666666667,0.0,1.7916666666666667,53.291666666666664
2022-02-09,0.8958333333333334,0.0,1.8333333333333333,53.791666666666664
2022-02-10,1.5958333333333332,0.0,2.2416666666666667,55.166666666666664
2022-02-11,2.7375000000000003,0.0,1.8458333333333332,61.75
2022-02-12,4.825,0.0,1.8375000000000001,53.083333333333336
2022-02-13,4.958333333333333,0.0,1.7458333333333333,41.458333333333336
2022-02-14,2.6875,1.7,2.75,68.83333333333333
2022-02-15,-4.216666666666667,0.0,3.6875,58.291666666666664
2022-02-16,-7.220833333333334,0.0,3.7125,50.041666666666664
2022-02-17,-6.3478260869565215,0.0,2.404347826086956,41.82608695652174
2022-02-18,-1.7041666666666666,0.0,1.8416666666666668,40.625
2022-02-19,-1.0916666666666666,0.1,2.9166666666666665,52.0
2022-02-20,-4.866666666666666,0.0,4.070833333333334,41.875
2022-02-21,-2.9625,0.1,2.6833333333333336,53.75
2022-02-22,-4.333333333333333,0.0,3.3375,43.458333333333336
2022-02-23,-5.741666666666667,0.0,2.6916666666666664,39.125
2022-02-24,-2.8083333333333336,0.0,2.0791666666666666,49.0
2022-02-25,2.341666666666667,0.0,2.370833333333333,76.66666666666667
2022-02-26,5.779166666666666,1.1,3.795833333333333,79.66666666666667
2022-02-27,3.5124999999999997,0.0,2.858333333333333,56.958333333333336
2022-02-28,6.529166666666666,0.0,1.575,63.541666666666664
2022-03-01,6.254166666666666,2.3,2.3041666666666667,70.91666666666667
2022-03-02,3.079166666666666,0.0,2.8083333333333336,54.416666666666664
2022-03-03,5.804166666666667,0.0,2.1458333333333335,55.416666666666664
2022-03-04,6.8374999999999995,0.0,3.4499999999999997,58.708333333333336
2022-03-05,2.891666666666667,0.0,4.258333333333334,40.208333333333336
2022-03-06,1.3791666666666667,0.0,2.7875,38.625
2022-03-07,2.4875,0.0,2.029166666666667,45.75
2022-03-08,5.870833333333334,0.0,1.825,53.333333333333336
2022-03-09,7.058333333333334,0.0,1.9666666666666668,69.125
2022-03-10,9.112499999999999,0.0,2.1041666666666665,52.166666666666664
2022-03-11,10.895833333333334,0.0,1.7916666666666667,57.75
2022-03-12,12.612499999999999,0.2,2.6791666666666667,70.20833333333333
2022-03-13,11.745833333333332,44.5,1.929166666666667,95.70833333333333
2022-03-14,8.65,8.700000000000001,3.0666666666666664,90.625
2022-03-15,7.1375,0.0,1.9875,73.25
2022-03-16,9.779166666666667,0.0,2.0791666666666666,63.791666666666664
2022-03-17,10.883333333333333,1.2,2.595833333333333,62.291666666666664
2022-03-18,7.625,0.0,4.554166666666666,61.541666666666664
2022-03-19,3.6916666666666664,14.6,3.0041666666666664,83.5
2022-03-20,5.5,0.0,2.4217391304347826,67.47826086956522
2022-03-21,4.691666666666666,0.0,2.3541666666666665,49.625
2022-03-22,6.916666666666667,0.0,2.183333333333333,48.958333333333336
2022-03-23,6.195833333333333,0.0,2.3291666666666666,57.875
2022-03-24,7.895833333333333,0.0,1.7874999999999999,69.79166666666667
2022-03-25,11.729166666666666,2.6,2.475,68.0
2022-03-26,11.816666666666668,28.1,2.9875000000000003,85.25
2022-03-27,8.3375,0.0,3.158333333333333,51.125
2022-03-28,8.154166666666667,0.0,2.2666666666666666,35.291666666666664
2022-03-29,9.416666666666666,0.0,2.1416666666666666,50.25
2022-03-30,10.629166666666666,0.4,1.8791666666666667,75.75
2022-03-31,11.129166666666668,0.0,2.4583333333333335,66.20833333333333
2022-04-01,9.258333333333333,0.0,2.5708333333333333,51.833333333333336
2022-04-02,8.229166666666666,0.0,2.341666666666667,53.791666666666664
2022-04-03,9.445833333333333,0.0,2.120833333333333,55.916666666666664
2022-04-04,10.233333333333333,0.0,2.245833333333333,51.625
2022-04-05,10.095833333333333,0.0,2.283333333333333,41.083333333333336
2022-04-06,11.716666666666667,0.0,2.3958333333333335,52.0
2022-04-07,11.141666666666666,0.0,3.358333333333333,42.166666666666664
2022-04-08,12.4375,0.0,2.1125000000000003,51.125
2022-04-09,17.470833333333335,0.5,3.0,43.208333333333336
2022-04-10,18.125,0.0,2.0458333333333334,45.791666666666664
2022-04-11,19.383333333333333,0.0,2.4,58.75
2022-04-12,19.595833333333335,0.5,2.9291666666666667,76.91666666666667
2022-04-13,13.445833333333333,1.3,4.516666666666667,72.375
2022-04-14,13.166666666666666,0.0,3.983333333333333,52.583333333333336
2022-04-15,13.295833333333333,0.0,3.0666666666666664,47.916666666666664
2022-04-16,13.245833333333332,0.0,2.4375,46.833333333333336
2022-04-17,13.795833333333334,0.0,2.4375,55.375
2022-04-18,15.166666666666666,0.0,2.3916666666666666,46.75
2022-04-19,15.133333333333333,0.0,2.4375,52.041666666666664
2022-04-20,15.795652173913044,0.0,2.2956521739130435,49.17391304347826
2022-04-21,16.0625,0.0,2.8249999999999997,47.416666666666664
2022-04-22,15.133333333333333,0.0,3.4583333333333335,75.33333333333333
2022-04-23,17.3875,0.0,1.7083333333333333,59.541666666666664
2022-04-24,18.645833333333332,0.30000000000000004,2.341666666666667,70.20833333333333
2022-04-25,19.7625,1.1,1.4291666666666665,81.375
2022-04-26,22.045833333333334,1.2000000000000002,2.9791666666666665,62.25
2022-04-27,17.916666666666668,0.0,2.8166666666666664,31.0
2022-04-28,17.958333333333332,0.0,2.5416666666666665,43.5
2022-04-29,13.729166666666666,15.5,3.4499999999999997,71.04166666666667
2022-04-30,13.049999999999999,0.0,2.970833333333333,67.125
2022-05-01,13.4,0.0,3.0749999999999997,54.416666666666664
2022-05-02,14.079166666666666,0.0,2.3958333333333335,58.75
2022-05-03,14.791666666666666,0.0,2.6083333333333334,47.458333333333336
2022-05-04,17.558333333333334,0.0,2.629166666666667,44.0
2022-05-05,18.804166666666667,0.0,2.183333333333333,46.458333333333336
2022-05-06,19.466666666666665,0.0,2.5749999999999997,66.29166666666667
2022-05-07,18.587500000000002,0.5,3.0541666666666667,56.833333333333336
2022-05-08,15.733333333333334,2.0,2.7583333333333333,48.416666666666664
2022-05-09,17.583333333333332,0.0,2.216666666666667,58.208333333333336
2022-05-10,19.712500000000002,0.0,2.058333333333333,40.208333333333336
2022-05-11,19.754166666666666,0.0,2.3833333333333333,48.708333333333336
2022-05-12,20.666666666666668,0.0,1.8875,52.916666666666664
2022-05-13,19.7625,0.0,2.175,45.083333333333336
2022-05-14,15.9125,0.0,3.1875,46.208333333333336
2022-05-15,16.162499999999998,0.0,2.8708333333333336,39.125
2022-05-16,17.154166666666665,0.0,2.904166666666667,54.166666666666664
2022-05-17,19.854166666666668,0.0,2.5458333333333334,60.208333333333336
