last_yearmonth,this_yearmonth,sn_gubun,pass_gubun,carge_gubun,area_gubun,arvl_type,nation_gubun,nation_code,area_code,area_name,area_listorder,nation_name,pass,cargo,nation_code_b,flight_cnt,year_month,year,month,category_name
,,,,,,,,07#508,07,기타,7,에티오피아,4,12,07#508,3,202112,2021,12,부정기-환승여객-출발
,,,,,,,,07#114,07,기타,7,이스라엘,0,0,07#114,1,202112,2021,12,부정기-환승여객-출발
,,,,,,,,07#130,07,기타,7,카타르,0,0,07#130,6,202112,2021,12,부정기-환승여객-출발
,,,,,,,,07#118,07,기타,7,한국,0,0,07#118,17,202112,2021,12,부정기-환승여객-출발
,,,,,,,,,,전체 합계,0,,6736,909,총계,2376,202201,2022,1,부정기-환승여객-출발
,,,,,,,,01#115,01,일본,1,일본,26,2,01#115,43,202201,2022,1,부정기-환승여객-출발
,,,,,,,,02#141,02,중국,2,중국,21,21,02#141,508,202201,2022,1,부정기-환승여객-출발
,,,,,,,,03#125,03,아시아,3,네팔,0,18,03#125,3,202201,2022,1,부정기-환승여객-출발
,,,,,,,,03#107,03,아시아,3,대만,78,6,03#107,147,202201,2022,1,부정기-환승여객-출발
,,,,,,,,03#120,03,아시아,3,라오스,287,14,03#120,7,202201,2022,1,부정기-환승여객-출발
,,,,,,,,03#123,03,아시아,3,말레이시아,0,0,03#123,73,202201,2022,1,부정기-환승여객-출발
,,,,,,,,03#143,03,아시아,3,몽골,640,42,03#143,34,202201,2022,1,부정기-환승여객-출발
,,,,,,,,03#106,03,아시아,3,미얀마,122,10,03#106,4,202201,2022,1,부정기-환승여객-출발
,,,,,,,,03#103,03,아시아,3,방글라데시,0,8,03#103,2,202201,2022,1,부정기-환승여객-출발
,,,,,,,,03#137,03,아시아,3,베트남,4333,394,03#137,205,202201,2022,1,부정기-환승여객-출발
,,,,,,,,03#133,03,아시아,3,스리랑카,6,17,03#133,4,202201,2022,1,부정기-환승여객-출발
,,,,,,,,03#132,03,아시아,3,싱가포르,10,17,03#132,46,202201,2022,1,부정기-환승여객-출발
,,,,,,,,03#110,03,아시아,3,인도,0,43,03#110,15,202201,2022,1,부정기-환승여객-출발
,,,,,,,,03#111,03,아시아,3,인도네시아,0,0,03#111,23,202201,2022,1,부정기-환승여객-출발
,,,,,,,,03#135,03,아시아,3,태국,24,35,03#135,64,202201,2022,1,부정기-환승여객-출발
,,,,,,,,03#128,03,아시아,3,필리핀,305,26,03#128,32,202201,2022,1,부정기-환승여객-출발
,,,,,,,,03#109,03,아시아,3,홍콩,0,0,03#109,180,202201,2022,1,부정기-환승여객-출발
,,,,,,,,04#219,04,미주,4,멕시코,7,6,04#219,2,202201,2022,1,부정기-환승여객-출발
,,,,,,,,04#227,04,미주,4,미국,109,54,04#227,607,202201,2022,1,부정기-환승여객-출발
,,,,,,,,04#206,04,미주,4,캐나다,134,36,04#206,139,202201,2022,1,부정기-환승여객-출발
,,,,,,,,05#316,05,유럽,5,네덜란드,0,0,05#316,4,202201,2022,1,부정기-환승여객-출발
,,,,,,,,05#308,05,유럽,5,독일,4,12,05#308,51,202201,2022,1,부정기-환승여객-출발
,,,,,,,,05#331,05,유럽,5,러시아,364,30,05#331,20,202201,2022,1,부정기-환승여객-출발
,,,,,,,,05#313,05,유럽,5,룩셈부르크,0,0,05#313,4,202201,2022,1,부정기-환승여객-출발
,,,,,,,,05#303,05,유럽,5,벨기에,0,0,05#303,1,202201,2022,1,부정기-환승여객-출발
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0,0,05#342,2,202201,2022,1,부정기-환승여객-출발
,,,,,,,,05#305,05,유럽,5,영국,6,3,05#305,5,202201,2022,1,부정기-환승여객-출발
,,,,,,,,05#302,05,유럽,5,오스트리아,2,9,05#302,2,202201,2022,1,부정기-환승여객-출발
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,0,0,05#338,9,202201,2022,1,부정기-환승여객-출발
,,,,,,,,05#339,05,유럽,5,우크라이나,0,0,05#339,5,202201,2022,1,부정기-환승여객-출발
,,,,,,,,05#312,05,유럽,5,이탈리아,0,0,05#312,22,202201,2022,1,부정기-환승여객-출발
,,,,,,,,05#326,05,유럽,5,체코,0,3,05#326,2,202201,2022,1,부정기-환승여객-출발
,,,,,,,,05#235,05,유럽,5,키르기즈스탄,0,0,05#235,1,202201,2022,1,부정기-환승여객-출발
,,,,,,,,05#340,05,유럽,5,투르크매니스탄,0,0,,,202201,2022,1,부정기-환승여객-출발
,,,,,,,,05#136,05,유럽,5,튀르키예,0,0,05#136,1,202201,2022,1,부정기-환승여객-출발
,,,,,,,,05#329,05,유럽,5,폴란드,0,0,05#329,1,202201,2022,1,부정기-환승여객-출발
,,,,,,,,05#306,05,유럽,5,핀란드,0,0,05#306,13,202201,2022,1,부정기-환승여객-출발
,,,,,,,,05#328,05,유럽,5,헝가리,0,0,,,202201,2022,1,부정기-환승여객-출발
,,,,,,,,06#227_01,06,대양주,6,괌,109,19,06#227_01,23,202201,2022,1,부정기-환승여객-출발
,,,,,,,,06#407,06,대양주,6,뉴질랜드,0,0,06#407,8,202201,2022,1,부정기-환승여객-출발
,,,,,,,,06#227_00,06,대양주,6,사이판,16,14,06#227_00,7,202201,2022,1,부정기-환승여객-출발
,,,,,,,,06#227_02,06,대양주,6,하와이,68,22,06#227_02,14,202201,2022,1,부정기-환승여객-출발
,,,,,,,,06#401,06,대양주,6,호주,64,16,06#401,4,202201,2022,1,부정기-환승여객-출발
,,,,,,,,07#121,07,기타,7,레바논,0,10,07#121,1,202201,2022,1,부정기-환승여객-출발
,,,,,,,,07#547,07,기타,7,모잠비크,0,0,07#547,1,202201,2022,1,부정기-환승여객-출발
,,,,,,,,07#131,07,기타,7,사우디아라비아,0,0,07#131,11,202201,2022,1,부정기-환승여객-출발
,,,,,,,,07#528,07,기타,7,수단,0,0,07#528,1,202201,2022,1,부정기-환승여객-출발
,,,,,,,,07#144,07,기타,7,아랍에미레이트,0,0,07#144,3,202201,2022,1,부정기-환승여객-출발
,,,,,,,,07#508,07,기타,7,에티오피아,1,22,07#508,6,202201,2022,1,부정기-환승여객-출발
,,,,,,,,07#114,07,기타,7,이스라엘,0,0,07#114,2,202201,2022,1,부정기-환승여객-출발
,,,,,,,,07#118,07,기타,7,한국,0,1,07#118,14,202201,2022,1,부정기-환승여객-출발
,,,,,,,,,,전체 합계,0,,2295,505,총계,1879,202202,2022,2,부정기-환승여객-출발
,,,,,,,,01#115,01,일본,1,일본,3,0,01#115,60,202202,2022,2,부정기-환승여객-출발
,,,,,,,,02#141,02,중국,2,중국,17,13,02#141,421,202202,2022,2,부정기-환승여객-출발
,,,,,,,,03#125,03,아시아,3,네팔,0,10,03#125,2,202202,2022,2,부정기-환승여객-출발
,,,,,,,,03#107,03,아시아,3,대만,3,1,03#107,109,202202,2022,2,부정기-환승여객-출발
,,,,,,,,03#120,03,아시아,3,라오스,179,10,03#120,7,202202,2022,2,부정기-환승여객-출발
,,,,,,,,03#123,03,아시아,3,말레이시아,0,0,03#123,71,202202,2022,2,부정기-환승여객-출발
,,,,,,,,03#143,03,아시아,3,몽골,271,16,03#143,21,202202,2022,2,부정기-환승여객-출발
,,,,,,,,03#106,03,아시아,3,미얀마,117,8,03#106,4,202202,2022,2,부정기-환승여객-출발
,,,,,,,,03#103,03,아시아,3,방글라데시,0,3,03#103,2,202202,2022,2,부정기-환승여객-출발
,,,,,,,,03#137,03,아시아,3,베트남,646,217,03#137,130,202202,2022,2,부정기-환승여객-출발
,,,,,,,,03#133,03,아시아,3,스리랑카,1,7,03#133,2,202202,2022,2,부정기-환승여객-출발
,,,,,,,,03#132,03,아시아,3,싱가포르,4,7,03#132,52,202202,2022,2,부정기-환승여객-출발
,,,,,,,,03#110,03,아시아,3,인도,0,31,03#110,14,202202,2022,2,부정기-환승여객-출발
,,,,,,,,03#111,03,아시아,3,인도네시아,0,0,03#111,23,202202,2022,2,부정기-환승여객-출발
,,,,,,,,03#142,03,아시아,3,캄보디아,0,0,03#142,1,202202,2022,2,부정기-환승여객-출발
,,,,,,,,03#135,03,아시아,3,태국,18,23,03#135,69,202202,2022,2,부정기-환승여객-출발
,,,,,,,,03#128,03,아시아,3,필리핀,359,37,03#128,35,202202,2022,2,부정기-환승여객-출발
,,,,,,,,03#109,03,아시아,3,홍콩,0,0,03#109,88,202202,2022,2,부정기-환승여객-출발
,,,,,,,,04#227,04,미주,4,미국,26,9,04#227,417,202202,2022,2,부정기-환승여객-출발
,,,,,,,,04#206,04,미주,4,캐나다,162,22,04#206,132,202202,2022,2,부정기-환승여객-출발
,,,,,,,,05#316,05,유럽,5,네덜란드,0,0,05#316,4,202202,2022,2,부정기-환승여객-출발
,,,,,,,,05#308,05,유럽,5,독일,0,0,05#308,40,202202,2022,2,부정기-환승여객-출발
,,,,,,,,05#331,05,유럽,5,러시아,381,24,05#331,23,202202,2022,2,부정기-환승여객-출발
,,,,,,,,05#313,05,유럽,5,룩셈부르크,0,0,05#313,4,202202,2022,2,부정기-환승여객-출발
,,,,,,,,05#320,05,유럽,5,스페인,0,1,05#320,4,202202,2022,2,부정기-환승여객-출발
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0,0,05#342,1,202202,2022,2,부정기-환승여객-출발
,,,,,,,,05#305,05,유럽,5,영국,7,6,05#305,6,202202,2022,2,부정기-환승여객-출발
,,,,,,,,05#302,05,유럽,5,오스트리아,0,0,,,202202,2022,2,부정기-환승여객-출발
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,0,0,05#338,6,202202,2022,2,부정기-환승여객-출발
,,,,,,,,05#339,05,유럽,5,우크라이나,0,0,05#339,1,202202,2022,2,부정기-환승여객-출발
,,,,,,,,05#312,05,유럽,5,이탈리아,0,0,05#312,16,202202,2022,2,부정기-환승여객-출발
,,,,,,,,05#235,05,유럽,5,키르기즈스탄,0,0,,,202202,2022,2,부정기-환승여객-출발
,,,,,,,,05#329,05,유럽,5,폴란드,0,0,05#329,1,202202,2022,2,부정기-환승여객-출발
,,,,,,,,05#306,05,유럽,5,핀란드,0,0,05#306,20,202202,2022,2,부정기-환승여객-출발
,,,,,,,,05#328,05,유럽,5,헝가리,0,0,,,202202,2022,2,부정기-환승여객-출발
,,,,,,,,06#227_01,06,대양주,6,괌,28,4,06#227_01,12,202202,2022,2,부정기-환승여객-출발
,,,,,,,,06#407,06,대양주,6,뉴질랜드,0,0,06#407,6,202202,2022,2,부정기-환승여객-출발
,,,,,,,,06#227_00,06,대양주,6,사이판,19,21,06#227_00,11,202202,2022,2,부정기-환승여객-출발
,,,,,,,,06#227_02,06,대양주,6,하와이,29,13,06#227_02,11,202202,2022,2,부정기-환승여객-출발
,,,,,,,,06#401,06,대양주,6,호주,23,18,06#401,20,202202,2022,2,부정기-환승여객-출발
,,,,,,,,07#131,07,기타,7,사우디아라비아,0,0,07#131,11,202202,2022,2,부정기-환승여객-출발
,,,,,,,,07#144,07,기타,7,아랍에미레이트,0,0,07#144,5,202202,2022,2,부정기-환승여객-출발
,,,,,,,,07#508,07,기타,7,에티오피아,2,2,07#508,1,202202,2022,2,부정기-환승여객-출발
,,,,,,,,07#130,07,기타,7,카타르,0,0,07#130,1,202202,2022,2,부정기-환승여객-출발
,,,,,,,,07#118,07,기타,7,한국,0,1,07#118,15,202202,2022,2,부정기-환승여객-출발
,,,,,,,,,,전체 합계,0,,3382.0,591,총계,2294.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,01#115,01,일본,1,일본,214.0,38,01#115,107.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,02#141,02,중국,2,중국,0.0,11,02#141,530.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,03#125,03,아시아,3,네팔,0.0,14,03#125,4.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,03#107,03,아시아,3,대만,22.0,2,03#107,145.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,03#120,03,아시아,3,라오스,171.0,12,03#120,8.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,03#123,03,아시아,3,말레이시아,0.0,0,03#123,93.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,03#143,03,아시아,3,몽골,908.0,43,03#143,27.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,03#106,03,아시아,3,미얀마,202.0,10,03#106,6.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,03#103,03,아시아,3,방글라데시,0.0,4,03#103,2.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,03#137,03,아시아,3,베트남,741.0,218,03#137,170.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,03#133,03,아시아,3,스리랑카,5.0,9,03#133,2.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,03#132,03,아시아,3,싱가포르,4.0,12,03#132,65.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,03#110,03,아시아,3,인도,0.0,15,03#110,8.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,03#111,03,아시아,3,인도네시아,0.0,0,03#111,22.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,03#142,03,아시아,3,캄보디아,0.0,0,03#142,3.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,03#135,03,아시아,3,태국,47.0,40,03#135,103.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,03#128,03,아시아,3,필리핀,502.0,51,03#128,39.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,03#109,03,아시아,3,홍콩,0.0,0,03#109,96.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,04#227,04,미주,4,미국,94.0,19,04#227,552.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,04#206,04,미주,4,캐나다,272.0,23,04#206,76.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,05#316,05,유럽,5,네덜란드,0.0,0,05#316,7.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,05#317,05,유럽,5,노르웨이,0.0,0,05#317,2.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,05#308,05,유럽,5,독일,0.0,0,05#308,56.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,05#331,05,유럽,5,러시아,11.0,1,05#331,4.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,05#313,05,유럽,5,룩셈부르크,0.0,0,05#313,4.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,05#320,05,유럽,5,스페인,0.0,0,05#320,6.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0.0,0,05#342,2.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,05#305,05,유럽,5,영국,12.0,7,05#305,9.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,05#302,05,유럽,5,오스트리아,0.0,0,,,202203,2022,3,부정기-환승여객-출발
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,0.0,0,05#338,10.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,05#312,05,유럽,5,이탈리아,0.0,0,05#312,27.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,05#149,05,유럽,5,카자흐스탄,0.0,0,,,202203,2022,3,부정기-환승여객-출발
,,,,,,,,05#235,05,유럽,5,키르기즈스탄,0.0,0,05#235,1.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,05#136,05,유럽,5,튀르키예,0.0,0,05#136,2.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,05#329,05,유럽,5,폴란드,0.0,0,05#329,4.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,05#307,05,유럽,5,프랑스,0.0,0,05#307,1.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,05#306,05,유럽,5,핀란드,0.0,0,05#306,1.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,05#328,05,유럽,5,헝가리,0.0,0,,,202203,2022,3,부정기-환승여객-출발
,,,,,,,,06#227_01,06,대양주,6,괌,27.0,8,06#227_01,14.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,06#407,06,대양주,6,뉴질랜드,0.0,0,06#407,13.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,06#227_00,06,대양주,6,사이판,13.0,21,06#227_00,18.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,06#227_02,06,대양주,6,하와이,72.0,16,06#227_02,8.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,06#401,06,대양주,6,호주,65.0,14,06#401,11.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,07#548,07,기타,7,부르키나 파소,0.0,0,07#548,1.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,07#131,07,기타,7,사우디아라비아,0.0,0,07#131,12.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,07#144,07,기타,7,아랍에미레이트,0.0,0,07#144,9.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,07#508,07,기타,7,에티오피아,0.0,0,07#508,1.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,07#130,07,기타,7,카타르,0.0,0,07#130,1.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,07#513,07,기타,7,케냐,0.0,0,,,202203,2022,3,부정기-환승여객-출발
,,,,,,,,07#118,07,기타,7,한국,0.0,1,07#118,12.0,202203,2022,3,부정기-환승여객-출발
,,,,,,,,,,전체 합계,0,,6547.0,1052,총계,1864.0,202204,2022,4,부정기-환승여객-출발
,,,,,,,,01#115,01,일본,1,일본,1890.0,120,01#115,96.0,202204,2022,4,부정기-환승여객-출발
,,,,,,,,02#141,02,중국,2,중국,9.0,31,02#141,347.0,202204,2022,4,부정기-환승여객-출발
,,,,,,,,03#125,03,아시아,3,네팔,0.0,27,03#125,4.0,202204,2022,4,부정기-환승여객-출발
,,,,,,,,03#107,03,아시아,3,대만,28.0,4,03#107,165.0,202204,2022,4,부정기-환승여객-출발
,,,,,,,,03#120,03,아시아,3,라오스,110.0,13,03#120,6.0,202204,2022,4,부정기-환승여객-출발
,,,,,,,,03#123,03,아시아,3,말레이시아,0.0,2,03#123,69.0,202204,2022,4,부정기-환승여객-출발
,,,,,,,,03#143,03,아시아,3,몽골,985.0,58,03#143,33.0,202204,2022,4,부정기-환승여객-출발
,,,,,,,,03#106,03,아시아,3,미얀마,70.0,5,03#106,6.0,202204,2022,4,부정기-환승여객-출발
,,,,,,,,03#103,03,아시아,3,방글라데시,0.0,18,03#103,5.0,202204,2022,4,부정기-환승여객-출발
,,,,,,,,03#137,03,아시아,3,베트남,917.0,313,03#137,150.0,202204,2022,4,부정기-환승여객-출발
,,,,,,,,03#133,03,아시아,3,스리랑카,1.0,25,03#133,4.0,202204,2022,4,부정기-환승여객-출발
,,,,,,,,03#132,03,아시아,3,싱가포르,286.0,40,03#132,51.0,202204,2022,4,부정기-환승여객-출발
,,,,,,,,03#111,03,아시아,3,인도네시아,0.0,0,03#111,20.0,202204,2022,4,부정기-환승여객-출발
,,,,,,,,03#135,03,아시아,3,태국,106.0,76,03#135,93.0,202204,2022,4,부정기-환승여객-출발
,,,,,,,,03#128,03,아시아,3,필리핀,1095.0,106,03#128,57.0,202204,2022,4,부정기-환승여객-출발
,,,,,,,,03#109,03,아시아,3,홍콩,183.0,6,03#109,109.0,202204,2022,4,부정기-환승여객-출발
,,,,,,,,04#227,04,미주,4,미국,168.0,20,04#227,390.0,202204,2022,4,부정기-환승여객-출발
,,,,,,,,04#206,04,미주,4,캐나다,414.0,49,04#206,33.0,202204,2022,4,부정기-환승여객-출발
,,,,,,,,05#316,05,유럽,5,네덜란드,0.0,0,05#316,9.0,202204,2022,4,부정기-환승여객-출발
,,,,,,,,05#308,05,유럽,5,독일,7.0,13,05#308,58.0,202204,2022,4,부정기-환승여객-출발
,,,,,,,,05#331,05,유럽,5,러시아,0.0,0,05#331,1.0,202204,2022,4,부정기-환승여객-출발
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0.0,0,05#342,9.0,202204,2022,4,부정기-환승여객-출발
,,,,,,,,05#305,05,유럽,5,영국,0.0,0,05#305,10.0,202204,2022,4,부정기-환승여객-출발
,,,,,,,,05#302,05,유럽,5,오스트리아,0.0,0,05#302,2.0,202204,2022,4,부정기-환승여객-출발
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,0.0,0,05#338,15.0,202204,2022,4,부정기-환승여객-출발
,,,,,,,,05#312,05,유럽,5,이탈리아,0.0,0,05#312,22.0,202204,2022,4,부정기-환승여객-출발
,,,,,,,,05#235,05,유럽,5,키르기즈스탄,0.0,0,05#235,2.0,202204,2022,4,부정기-환승여객-출발
,,,,,,,,05#136,05,유럽,5,튀르키예,0.0,3,05#136,2.0,202204,2022,4,부정기-환승여객-출발
,,,,,,,,05#329,05,유럽,5,폴란드,0.0,0,05#329,3.0,202204,2022,4,부정기-환승여객-출발
,,,,,,,,06#227_01,06,대양주,6,괌,27.0,33,06#227_01,28.0,202204,2022,4,부정기-환승여객-출발
,,,,,,,,06#407,06,대양주,6,뉴질랜드,0.0,0,06#407,8.0,202204,2022,4,부정기-환승여객-출발
,,,,,,,,06#227_00,06,대양주,6,사이판,24.0,26,06#227_00,24.0,202204,2022,4,부정기-환승여객-출발
,,,,,,,,06#227_02,06,대양주,6,하와이,185.0,36,06#227_02,11.0,202204,2022,4,부정기-환승여객-출발
,,,,,,,,06#401,06,대양주,6,호주,42.0,26,06#401,12.0,202204,2022,4,부정기-환승여객-출발
,,,,,,,,07#144,07,기타,7,아랍에미레이트,0.0,0,,,202204,2022,4,부정기-환승여객-출발
,,,,,,,,07#508,07,기타,7,에티오피아,0.0,0,07#508,1.0,202204,2022,4,부정기-환승여객-출발
,,,,,,,,07#118,07,기타,7,한국,0.0,1,07#118,9.0,202204,2022,4,부정기-환승여객-출발
,,,,,,,,,,전체 합계,0,,7360.0,1205,총계,2194.0,202205,2022,5,부정기-환승여객-출발
,,,,,,,,01#115,01,일본,1,일본,2373.0,141,01#115,100.0,202205,2022,5,부정기-환승여객-출발
,,,,,,,,02#141,02,중국,2,중국,0.0,45,02#141,386.0,202205,2022,5,부정기-환승여객-출발
,,,,,,,,03#125,03,아시아,3,네팔,0.0,25,03#125,4.0,202205,2022,5,부정기-환승여객-출발
,,,,,,,,03#107,03,아시아,3,대만,16.0,1,03#107,442.0,202205,2022,5,부정기-환승여객-출발
,,,,,,,,03#120,03,아시아,3,라오스,44.0,7,03#120,6.0,202205,2022,5,부정기-환승여객-출발
,,,,,,,,03#123,03,아시아,3,말레이시아,3.0,3,03#123,48.0,202205,2022,5,부정기-환승여객-출발
,,,,,,,,03#143,03,아시아,3,몽골,394.0,32,03#143,28.0,202205,2022,5,부정기-환승여객-출발
,,,,,,,,03#106,03,아시아,3,미얀마,0.0,0,03#106,5.0,202205,2022,5,부정기-환승여객-출발
,,,,,,,,03#103,03,아시아,3,방글라데시,0.0,20,03#103,4.0,202205,2022,5,부정기-환승여객-출발
,,,,,,,,03#137,03,아시아,3,베트남,2248.0,422,03#137,187.0,202205,2022,5,부정기-환승여객-출발
,,,,,,,,03#133,03,아시아,3,스리랑카,2.0,24,03#133,4.0,202205,2022,5,부정기-환승여객-출발
,,,,,,,,03#132,03,아시아,3,싱가포르,105.0,32,03#132,30.0,202205,2022,5,부정기-환승여객-출발
,,,,,,,,03#110,03,아시아,3,인도,6.0,10,03#110,10.0,202205,2022,5,부정기-환승여객-출발
,,,,,,,,03#111,03,아시아,3,인도네시아,8.0,10,03#111,11.0,202205,2022,5,부정기-환승여객-출발
,,,,,,,,03#142,03,아시아,3,캄보디아,186.0,19,03#142,8.0,202205,2022,5,부정기-환승여객-출발
,,,,,,,,03#135,03,아시아,3,태국,92.0,62,03#135,107.0,202205,2022,5,부정기-환승여객-출발
,,,,,,,,03#128,03,아시아,3,필리핀,1620.0,179,03#128,86.0,202205,2022,5,부정기-환승여객-출발
,,,,,,,,03#109,03,아시아,3,홍콩,43.0,3,03#109,93.0,202205,2022,5,부정기-환승여객-출발
,,,,,,,,04#227,04,미주,4,미국,0.0,0,04#227,367.0,202205,2022,5,부정기-환승여객-출발
,,,,,,,,04#206,04,미주,4,캐나다,0.0,0,04#206,9.0,202205,2022,5,부정기-환승여객-출발
,,,,,,,,05#316,05,유럽,5,네덜란드,0.0,0,05#316,9.0,202205,2022,5,부정기-환승여객-출발
,,,,,,,,05#308,05,유럽,5,독일,0.0,0,05#308,100.0,202205,2022,5,부정기-환승여객-출발
,,,,,,,,05#331,05,유럽,5,러시아,0.0,0,05#331,1.0,202205,2022,5,부정기-환승여객-출발
,,,,,,,,05#321,05,유럽,5,스웨덴,0.0,0,05#321,4.0,202205,2022,5,부정기-환승여객-출발
,,,,,,,,05#320,05,유럽,5,스페인,0.0,0,05#320,1.0,202205,2022,5,부정기-환승여객-출발
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0.0,0,05#342,1.0,202205,2022,5,부정기-환승여객-출발
,,,,,,,,05#305,05,유럽,5,영국,0.0,0,05#305,9.0,202205,2022,5,부정기-환승여객-출발
,,,,,,,,05#302,05,유럽,5,오스트리아,0.0,0,,,202205,2022,5,부정기-환승여객-출발
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,30.0,8,05#338,16.0,202205,2022,5,부정기-환승여객-출발
,,,,,,,,05#312,05,유럽,5,이탈리아,0.0,0,05#312,29.0,202205,2022,5,부정기-환승여객-출발
,,,,,,,,05#149,05,유럽,5,카자흐스탄,81.0,18,05#149,5.0,202205,2022,5,부정기-환승여객-출발
,,,,,,,,05#136,05,유럽,5,튀르키예,0.0,13,05#136,4.0,202205,2022,5,부정기-환승여객-출발
,,,,,,,,06#227_01,06,대양주,6,괌,97.0,84,06#227_01,46.0,202205,2022,5,부정기-환승여객-출발
,,,,,,,,06#407,06,대양주,6,뉴질랜드,0.0,0,06#407,1.0,202205,2022,5,부정기-환승여객-출발
,,,,,,,,06#227_00,06,대양주,6,사이판,0.0,14,06#227_00,10.0,202205,2022,5,부정기-환승여객-출발
,,,,,,,,06#227_02,06,대양주,6,하와이,0.0,17,06#227_02,8.0,202205,2022,5,부정기-환승여객-출발
,,,,,,,,06#401,06,대양주,6,호주,0.0,0,06#401,1.0,202205,2022,5,부정기-환승여객-출발
,,,,,,,,07#144,07,기타,7,아랍에미레이트,0.0,0,07#144,4.0,202205,2022,5,부정기-환승여객-출발
,,,,,,,,07#508,07,기타,7,에티오피아,12.0,15,07#508,4.0,202205,2022,5,부정기-환승여객-출발
,,,,,,,,07#118,07,기타,7,한국,0.0,2,07#118,6.0,202205,2022,5,부정기-환승여객-출발
,,,,,,,,,,전체 합계,0,,5471.0,1538,총계,2157.0,202206,2022,6,부정기-환승여객-출발
,,,,,,,,01#115,01,일본,1,일본,815.0,70,01#115,72.0,202206,2022,6,부정기-환승여객-출발
,,,,,,,,02#141,02,중국,2,중국,0.0,52,02#141,396.0,202206,2022,6,부정기-환승여객-출발
,,,,,,,,03#125,03,아시아,3,네팔,0.0,20,03#125,8.0,202206,2022,6,부정기-환승여객-출발
,,,,,,,,03#107,03,아시아,3,대만,0.0,1,03#107,391.0,202206,2022,6,부정기-환승여객-출발
,,,,,,,,03#120,03,아시아,3,라오스,6.0,2,03#120,1.0,202206,2022,6,부정기-환승여객-출발
,,,,,,,,03#123,03,아시아,3,말레이시아,4.0,3,03#123,43.0,202206,2022,6,부정기-환승여객-출발
,,,,,,,,03#143,03,아시아,3,몽골,574.0,81,03#143,35.0,202206,2022,6,부정기-환승여객-출발
,,,,,,,,03#106,03,아시아,3,미얀마,0.0,0,03#106,4.0,202206,2022,6,부정기-환승여객-출발
,,,,,,,,03#103,03,아시아,3,방글라데시,0.0,27,03#103,6.0,202206,2022,6,부정기-환승여객-출발
,,,,,,,,03#137,03,아시아,3,베트남,2269.0,688,03#137,243.0,202206,2022,6,부정기-환승여객-출발
