C1_OBJ_NM,C2_NM,C3,DT,C2,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM,UNIT_NM,C3_NM,C3_OBJ_NM,ORG_ID,C2_OBJ_NM
노선별,계,C01,165038,B01,A17,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202407,2024-09-02,제주-대구,명,계,항공사별,381,도착출발별
노선별,계,C01,187571,B01,A17,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202408,2024-10-02,제주-대구,명,계,항공사별,381,도착출발별
노선별,계,C01,166035,B01,A17,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202409,2024-10-22,제주-대구,명,계,항공사별,381,도착출발별
노선별,계,C01,186845,B01,A17,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202410,2024-11-25,제주-대구,명,계,항공사별,381,도착출발별
노선별,계,C01,179269,B01,A17,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202411,2024-12-16,제주-대구,명,계,항공사별,381,도착출발별
노선별,계,C01,171223,B01,A17,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202412,2025-01-17,제주-대구,명,계,항공사별,381,도착출발별
노선별,계,C01,836.8,B01,A17,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202401,2024-03-04,제주-대구,톤,계,항공사별,381,도착출발별
노선별,계,C01,742.3,B01,A17,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202402,2024-04-11,제주-대구,톤,계,항공사별,381,도착출발별
노선별,계,C01,690.8,B01,A17,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202403,2024-04-19,제주-대구,톤,계,항공사별,381,도착출발별
노선별,계,C01,864.9,B01,A17,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202404,2024-05-28,제주-대구,톤,계,항공사별,381,도착출발별
노선별,계,C01,913.5,B01,A17,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202405,2024-07-02,제주-대구,톤,계,항공사별,381,도착출발별
노선별,계,C01,797.4,B01,A17,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202406,2024-07-19,제주-대구,톤,계,항공사별,381,도착출발별
노선별,계,C01,774.8,B01,A17,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202407,2024-09-02,제주-대구,톤,계,항공사별,381,도착출발별
노선별,계,C01,949.5,B01,A17,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202408,2024-10-02,제주-대구,톤,계,항공사별,381,도착출발별
노선별,계,C01,742.9,B01,A17,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202409,2024-10-22,제주-대구,톤,계,항공사별,381,도착출발별
노선별,계,C01,925.8,B01,A17,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202410,2024-11-25,제주-대구,톤,계,항공사별,381,도착출발별
노선별,계,C01,842,B01,A17,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202411,2024-12-16,제주-대구,톤,계,항공사별,381,도착출발별
노선별,계,C01,817.6,B01,A17,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202412,2025-01-17,제주-대구,톤,계,항공사별,381,도착출발별
노선별,계,C01,60,B01,A18,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202401,2024-03-04,제주-울산,편,계,항공사별,381,도착출발별
노선별,계,C01,57,B01,A18,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202402,2024-04-11,제주-울산,편,계,항공사별,381,도착출발별
노선별,계,C01,62,B01,A18,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202403,2024-04-19,제주-울산,편,계,항공사별,381,도착출발별
노선별,계,C01,120,B01,A18,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202404,2024-05-28,제주-울산,편,계,항공사별,381,도착출발별
노선별,계,C01,122,B01,A18,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202405,2024-07-02,제주-울산,편,계,항공사별,381,도착출발별
노선별,계,C01,118,B01,A18,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202406,2024-07-19,제주-울산,편,계,항공사별,381,도착출발별
노선별,계,C01,124,B01,A18,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202407,2024-09-02,제주-울산,편,계,항공사별,381,도착출발별
노선별,계,C01,122,B01,A18,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202408,2024-10-02,제주-울산,편,계,항공사별,381,도착출발별
노선별,계,C01,120,B01,A18,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202409,2024-10-22,제주-울산,편,계,항공사별,381,도착출발별
노선별,계,C01,124,B01,A18,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202410,2024-11-25,제주-울산,편,계,항공사별,381,도착출발별
노선별,계,C01,120,B01,A18,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202411,2024-12-16,제주-울산,편,계,항공사별,381,도착출발별
노선별,계,C01,124,B01,A18,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202412,2025-01-17,제주-울산,편,계,항공사별,381,도착출발별
노선별,계,C01,8011,B01,A18,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202401,2024-03-04,제주-울산,명,계,항공사별,381,도착출발별
노선별,계,C01,7536,B01,A18,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202402,2024-04-11,제주-울산,명,계,항공사별,381,도착출발별
노선별,계,C01,7443,B01,A18,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202403,2024-04-19,제주-울산,명,계,항공사별,381,도착출발별
노선별,계,C01,16774,B01,A18,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202404,2024-05-28,제주-울산,명,계,항공사별,381,도착출발별
노선별,계,C01,17094,B01,A18,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202405,2024-07-02,제주-울산,명,계,항공사별,381,도착출발별
노선별,계,C01,15327,B01,A18,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202406,2024-07-19,제주-울산,명,계,항공사별,381,도착출발별
노선별,계,C01,14509,B01,A18,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202407,2024-09-02,제주-울산,명,계,항공사별,381,도착출발별
노선별,계,C01,17041,B01,A18,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202408,2024-10-02,제주-울산,명,계,항공사별,381,도착출발별
노선별,계,C01,14910,B01,A18,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202409,2024-10-22,제주-울산,명,계,항공사별,381,도착출발별
노선별,계,C01,17980,B01,A18,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202410,2024-11-25,제주-울산,명,계,항공사별,381,도착출발별
노선별,계,C01,16522,B01,A18,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202411,2024-12-16,제주-울산,명,계,항공사별,381,도착출발별
노선별,계,C01,14315,B01,A18,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202412,2025-01-17,제주-울산,명,계,항공사별,381,도착출발별
노선별,계,C01,49.5,B01,A18,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202401,2024-03-04,제주-울산,톤,계,항공사별,381,도착출발별
노선별,계,C01,44.5,B01,A18,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202402,2024-04-11,제주-울산,톤,계,항공사별,381,도착출발별
노선별,계,C01,39.9,B01,A18,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202403,2024-04-19,제주-울산,톤,계,항공사별,381,도착출발별
노선별,계,C01,89,B01,A18,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202404,2024-05-28,제주-울산,톤,계,항공사별,381,도착출발별
노선별,계,C01,88,B01,A18,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202405,2024-07-02,제주-울산,톤,계,항공사별,381,도착출발별
노선별,계,C01,77.9,B01,A18,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202406,2024-07-19,제주-울산,톤,계,항공사별,381,도착출발별
노선별,계,C01,77.8,B01,A18,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202407,2024-09-02,제주-울산,톤,계,항공사별,381,도착출발별
노선별,계,C01,91.2,B01,A18,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202408,2024-10-02,제주-울산,톤,계,항공사별,381,도착출발별
노선별,계,C01,73.9,B01,A18,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202409,2024-10-22,제주-울산,톤,계,항공사별,381,도착출발별
노선별,계,C01,97.3,B01,A18,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202410,2024-11-25,제주-울산,톤,계,항공사별,381,도착출발별
노선별,계,C01,84.7,B01,A18,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202411,2024-12-16,제주-울산,톤,계,항공사별,381,도착출발별
노선별,계,C01,76,B01,A18,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202412,2025-01-17,제주-울산,톤,계,항공사별,381,도착출발별
노선별,계,C01,100,B01,A19,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202401,2024-03-04,제주-원주,편,계,항공사별,381,도착출발별
노선별,계,C01,90,B01,A19,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202402,2024-04-11,제주-원주,편,계,항공사별,381,도착출발별
노선별,계,C01,120,B01,A19,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202403,2024-04-19,제주-원주,편,계,항공사별,381,도착출발별
노선별,계,C01,120,B01,A19,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202404,2024-05-28,제주-원주,편,계,항공사별,381,도착출발별
노선별,계,C01,122,B01,A19,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202405,2024-07-02,제주-원주,편,계,항공사별,381,도착출발별
노선별,계,C01,120,B01,A19,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202406,2024-07-19,제주-원주,편,계,항공사별,381,도착출발별
노선별,계,C01,112,B01,A19,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202407,2024-09-02,제주-원주,편,계,항공사별,381,도착출발별
노선별,계,C01,124,B01,A19,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202408,2024-10-02,제주-원주,편,계,항공사별,381,도착출발별
노선별,계,C01,116,B01,A19,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202409,2024-10-22,제주-원주,편,계,항공사별,381,도착출발별
노선별,계,C01,122,B01,A19,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202410,2024-11-25,제주-원주,편,계,항공사별,381,도착출발별
노선별,계,C01,108,B01,A19,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202411,2024-12-16,제주-원주,편,계,항공사별,381,도착출발별
노선별,계,C01,116,B01,A19,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202412,2025-01-17,제주-원주,편,계,항공사별,381,도착출발별
노선별,계,C01,13717,B01,A19,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202401,2024-03-04,제주-원주,명,계,항공사별,381,도착출발별
노선별,계,C01,14059,B01,A19,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202402,2024-04-11,제주-원주,명,계,항공사별,381,도착출발별
노선별,계,C01,16025,B01,A19,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202403,2024-04-19,제주-원주,명,계,항공사별,381,도착출발별
노선별,계,C01,18468,B01,A19,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202404,2024-05-28,제주-원주,명,계,항공사별,381,도착출발별
노선별,계,C01,19389,B01,A19,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202405,2024-07-02,제주-원주,명,계,항공사별,381,도착출발별
노선별,계,C01,18815,B01,A19,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202406,2024-07-19,제주-원주,명,계,항공사별,381,도착출발별
노선별,계,C01,14607,B01,A19,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202407,2024-09-02,제주-원주,명,계,항공사별,381,도착출발별
노선별,계,C01,19754,B01,A19,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202408,2024-10-02,제주-원주,명,계,항공사별,381,도착출발별
노선별,계,C01,17889,B01,A19,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202409,2024-10-22,제주-원주,명,계,항공사별,381,도착출발별
노선별,계,C01,20474,B01,A19,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202410,2024-11-25,제주-원주,명,계,항공사별,381,도착출발별
노선별,계,C01,18072,B01,A19,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202411,2024-12-16,제주-원주,명,계,항공사별,381,도착출발별
노선별,계,C01,15894,B01,A19,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202412,2025-01-17,제주-원주,명,계,항공사별,381,도착출발별
노선별,계,C01,72,B01,A19,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202401,2024-03-04,제주-원주,톤,계,항공사별,381,도착출발별
노선별,계,C01,78.6,B01,A19,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202402,2024-04-11,제주-원주,톤,계,항공사별,381,도착출발별
노선별,계,C01,85.2,B01,A19,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202403,2024-04-19,제주-원주,톤,계,항공사별,381,도착출발별
노선별,계,C01,97.5,B01,A19,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202404,2024-05-28,제주-원주,톤,계,항공사별,381,도착출발별
노선별,계,C01,98.7,B01,A19,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202405,2024-07-02,제주-원주,톤,계,항공사별,381,도착출발별
노선별,계,C01,90.7,B01,A19,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202406,2024-07-19,제주-원주,톤,계,항공사별,381,도착출발별
노선별,계,C01,78.1,B01,A19,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202407,2024-09-02,제주-원주,톤,계,항공사별,381,도착출발별
노선별,계,C01,107.4,B01,A19,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202408,2024-10-02,제주-원주,톤,계,항공사별,381,도착출발별
노선별,계,C01,89.3,B01,A19,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202409,2024-10-22,제주-원주,톤,계,항공사별,381,도착출발별
노선별,계,C01,112.4,B01,A19,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202410,2024-11-25,제주-원주,톤,계,항공사별,381,도착출발별
노선별,계,C01,93.9,B01,A19,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202411,2024-12-16,제주-원주,톤,계,항공사별,381,도착출발별
노선별,계,C01,83.3,B01,A19,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202412,2025-01-17,제주-원주,톤,계,항공사별,381,도착출발별
노선별,계,C01,6891,B01,A23,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202401,2024-03-04,김포-제주,편,계,항공사별,381,도착출발별
노선별,계,C01,6587,B01,A23,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202402,2024-04-11,김포-제주,편,계,항공사별,381,도착출발별
노선별,계,C01,7030,B01,A23,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202403,2024-04-19,김포-제주,편,계,항공사별,381,도착출발별
노선별,계,C01,6908,B01,A23,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202404,2024-05-28,김포-제주,편,계,항공사별,381,도착출발별
노선별,계,C01,7097,B01,A23,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202405,2024-07-02,김포-제주,편,계,항공사별,381,도착출발별
노선별,계,C01,7080,B01,A23,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202406,2024-07-19,김포-제주,편,계,항공사별,381,도착출발별
노선별,계,C01,6967,B01,A23,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202407,2024-09-02,김포-제주,편,계,항공사별,381,도착출발별
노선별,계,C01,7085,B01,A23,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202408,2024-10-02,김포-제주,편,계,항공사별,381,도착출발별
노선별,계,C01,6716,B01,A23,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202409,2024-10-22,김포-제주,편,계,항공사별,381,도착출발별
노선별,계,C01,7100,B01,A23,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202410,2024-11-25,김포-제주,편,계,항공사별,381,도착출발별
노선별,계,C01,6346,B01,A23,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202411,2024-12-16,김포-제주,편,계,항공사별,381,도착출발별
노선별,계,C01,6519,B01,A23,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202412,2025-01-17,김포-제주,편,계,항공사별,381,도착출발별
노선별,계,C01,1253436,B01,A23,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202401,2024-03-04,김포-제주,명,계,항공사별,381,도착출발별
노선별,계,C01,1198286,B01,A23,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202402,2024-04-11,김포-제주,명,계,항공사별,381,도착출발별
노선별,계,C01,1260151,B01,A23,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202403,2024-04-19,김포-제주,명,계,항공사별,381,도착출발별
노선별,계,C01,1319192,B01,A23,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202404,2024-05-28,김포-제주,명,계,항공사별,381,도착출발별
노선별,계,C01,1355703,B01,A23,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202405,2024-07-02,김포-제주,명,계,항공사별,381,도착출발별
노선별,계,C01,1317745,B01,A23,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202406,2024-07-19,김포-제주,명,계,항공사별,381,도착출발별
노선별,계,C01,1265199,B01,A23,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202407,2024-09-02,김포-제주,명,계,항공사별,381,도착출발별
노선별,계,C01,1324364,B01,A23,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202408,2024-10-02,김포-제주,명,계,항공사별,381,도착출발별
노선별,계,C01,1257086,B01,A23,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202409,2024-10-22,김포-제주,명,계,항공사별,381,도착출발별
노선별,계,C01,1325407,B01,A23,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202410,2024-11-25,김포-제주,명,계,항공사별,381,도착출발별
노선별,계,C01,1207750,B01,A23,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202411,2024-12-16,김포-제주,명,계,항공사별,381,도착출발별
노선별,계,C01,1194242,B01,A23,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202412,2025-01-17,김포-제주,명,계,항공사별,381,도착출발별
노선별,계,C01,10284.1,B01,A23,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202401,2024-03-04,김포-제주,톤,계,항공사별,381,도착출발별
노선별,계,C01,9985.3,B01,A23,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202402,2024-04-11,김포-제주,톤,계,항공사별,381,도착출발별
노선별,계,C01,9919.8,B01,A23,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202403,2024-04-19,김포-제주,톤,계,항공사별,381,도착출발별
노선별,계,C01,9961.3,B01,A23,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202404,2024-05-28,김포-제주,톤,계,항공사별,381,도착출발별
노선별,계,C01,9688.9,B01,A23,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202405,2024-07-02,김포-제주,톤,계,항공사별,381,도착출발별
노선별,계,C01,8858.5,B01,A23,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202406,2024-07-19,김포-제주,톤,계,항공사별,381,도착출발별
노선별,계,C01,8816.1,B01,A23,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202407,2024-09-02,김포-제주,톤,계,항공사별,381,도착출발별
노선별,계,C01,9979.3,B01,A23,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202408,2024-10-02,김포-제주,톤,계,항공사별,381,도착출발별
노선별,계,C01,9517.2,B01,A23,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202409,2024-10-22,김포-제주,톤,계,항공사별,381,도착출발별
노선별,계,C01,10350.8,B01,A23,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202410,2024-11-25,김포-제주,톤,계,항공사별,381,도착출발별
노선별,계,C01,9231,B01,A23,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202411,2024-12-16,김포-제주,톤,계,항공사별,381,도착출발별
노선별,계,C01,9470.4,B01,A23,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202412,2025-01-17,김포-제주,톤,계,항공사별,381,도착출발별
노선별,계,C01,124,B01,A25,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202401,2024-03-04,김포-사천,편,계,항공사별,381,도착출발별
노선별,계,C01,112,B01,A25,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202402,2024-04-11,김포-사천,편,계,항공사별,381,도착출발별
노선별,계,C01,124,B01,A25,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202403,2024-04-19,김포-사천,편,계,항공사별,381,도착출발별
노선별,계,C01,120,B01,A25,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202404,2024-05-28,김포-사천,편,계,항공사별,381,도착출발별
노선별,계,C01,122,B01,A25,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202405,2024-07-02,김포-사천,편,계,항공사별,381,도착출발별
노선별,계,C01,116,B01,A25,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202406,2024-07-19,김포-사천,편,계,항공사별,381,도착출발별
노선별,계,C01,124,B01,A25,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202407,2024-09-02,김포-사천,편,계,항공사별,381,도착출발별
노선별,계,C01,124,B01,A25,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202408,2024-10-02,김포-사천,편,계,항공사별,381,도착출발별
노선별,계,C01,119,B01,A25,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202409,2024-10-22,김포-사천,편,계,항공사별,381,도착출발별
노선별,계,C01,124,B01,A25,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202410,2024-11-25,김포-사천,편,계,항공사별,381,도착출발별
노선별,계,C01,120,B01,A25,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202411,2024-12-16,김포-사천,편,계,항공사별,381,도착출발별
노선별,계,C01,124,B01,A25,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202412,2025-01-17,김포-사천,편,계,항공사별,381,도착출발별
노선별,계,C01,15250,B01,A25,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202401,2024-03-04,김포-사천,명,계,항공사별,381,도착출발별
노선별,계,C01,15441,B01,A25,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202402,2024-04-11,김포-사천,명,계,항공사별,381,도착출발별
노선별,계,C01,15188,B01,A25,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202403,2024-04-19,김포-사천,명,계,항공사별,381,도착출발별
노선별,계,C01,15734,B01,A25,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202404,2024-05-28,김포-사천,명,계,항공사별,381,도착출발별
노선별,계,C01,17396,B01,A25,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202405,2024-07-02,김포-사천,명,계,항공사별,381,도착출발별
노선별,계,C01,17106,B01,A25,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202406,2024-07-19,김포-사천,명,계,항공사별,381,도착출발별
노선별,계,C01,16219,B01,A25,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202407,2024-09-02,김포-사천,명,계,항공사별,381,도착출발별
노선별,계,C01,16251,B01,A25,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202408,2024-10-02,김포-사천,명,계,항공사별,381,도착출발별
노선별,계,C01,17152,B01,A25,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202409,2024-10-22,김포-사천,명,계,항공사별,381,도착출발별
노선별,계,C01,17017,B01,A25,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202410,2024-11-25,김포-사천,명,계,항공사별,381,도착출발별
노선별,계,C01,16739,B01,A25,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202411,2024-12-16,김포-사천,명,계,항공사별,381,도착출발별
노선별,계,C01,16313,B01,A25,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202412,2025-01-17,김포-사천,명,계,항공사별,381,도착출발별
노선별,계,C01,33.5,B01,A25,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202401,2024-03-04,김포-사천,톤,계,항공사별,381,도착출발별
노선별,계,C01,41.8,B01,A25,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202402,2024-04-11,김포-사천,톤,계,항공사별,381,도착출발별
노선별,계,C01,31.2,B01,A25,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202403,2024-04-19,김포-사천,톤,계,항공사별,381,도착출발별
노선별,계,C01,32.8,B01,A25,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202404,2024-05-28,김포-사천,톤,계,항공사별,381,도착출발별
노선별,계,C01,40.1,B01,A25,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202405,2024-07-02,김포-사천,톤,계,항공사별,381,도착출발별
노선별,계,C01,38,B01,A25,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202406,2024-07-19,김포-사천,톤,계,항공사별,381,도착출발별
노선별,계,C01,35,B01,A25,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202407,2024-09-02,김포-사천,톤,계,항공사별,381,도착출발별
노선별,계,C01,40,B01,A25,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202408,2024-10-02,김포-사천,톤,계,항공사별,381,도착출발별
노선별,계,C01,46.3,B01,A25,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202409,2024-10-22,김포-사천,톤,계,항공사별,381,도착출발별
노선별,계,C01,40.9,B01,A25,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202410,2024-11-25,김포-사천,톤,계,항공사별,381,도착출발별
노선별,계,C01,35.4,B01,A25,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202411,2024-12-16,김포-사천,톤,계,항공사별,381,도착출발별
노선별,계,C01,37.2,B01,A25,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202412,2025-01-17,김포-사천,톤,계,항공사별,381,도착출발별
노선별,계,C01,61,B01,A28,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202401,2024-03-04,김포-포항경주,편,계,항공사별,381,도착출발별
노선별,계,C01,52,B01,A28,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202402,2024-04-11,김포-포항경주,편,계,항공사별,381,도착출발별
노선별,계,C01,61,B01,A28,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202403,2024-04-19,김포-포항경주,편,계,항공사별,381,도착출발별
