C1_OBJ_NM,C2_NM,DT,C2,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM,UNIT_NM,ORG_ID,C2_OBJ_NM
요일별,도착,206998,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200512,2020-11-16,토요일,명,381,도착출발별
요일별,도착,211013,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200601,2020-11-16,토요일,명,381,도착출발별
요일별,도착,211311,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200602,2020-11-16,토요일,명,381,도착출발별
요일별,도착,198485,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200603,2020-11-16,토요일,명,381,도착출발별
요일별,도착,1370944,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200604,2020-11-16,토요일,명,381,도착출발별
요일별,도착,213030,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200605,2020-11-16,토요일,명,381,도착출발별
요일별,도착,221527,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200606,2020-11-16,토요일,명,381,도착출발별
요일별,도착,1454555,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200607,2020-11-16,토요일,명,381,도착출발별
요일별,도착,247045,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200608,2020-11-16,토요일,명,381,도착출발별
요일별,도착,259828,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200609,2020-11-16,토요일,명,381,도착출발별
요일별,도착,243611,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200610,2020-11-16,토요일,명,381,도착출발별
요일별,도착,240141,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200611,2020-11-16,토요일,명,381,도착출발별
요일별,도착,272994,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200612,2020-11-16,토요일,명,381,도착출발별
요일별,도착,193828,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200701,2020-11-16,토요일,명,381,도착출발별
요일별,도착,217410,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200702,2020-11-16,토요일,명,381,도착출발별
요일별,도착,244267,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200703,2020-11-16,토요일,명,381,도착출발별
요일별,도착,253820,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200704,2020-11-16,토요일,명,381,도착출발별
요일별,도착,247536,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200705,2020-11-16,토요일,명,381,도착출발별
요일별,도착,273125,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200706,2020-11-16,토요일,명,381,도착출발별
요일별,도착,217563,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200707,2020-11-16,토요일,명,381,도착출발별
요일별,도착,258827,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200708,2020-11-16,토요일,명,381,도착출발별
요일별,도착,1506374,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200709,2020-11-16,토요일,명,381,도착출발별
요일별,도착,244200,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200710,2020-11-16,토요일,명,381,도착출발별
요일별,도착,234567,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200711,2020-11-16,토요일,명,381,도착출발별
요일별,도착,1548190,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200712,2020-11-16,토요일,명,381,도착출발별
요일별,도착,209681,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200801,2020-11-16,토요일,명,381,도착출발별
요일별,도착,209427,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200802,2020-11-16,토요일,명,381,도착출발별
요일별,도착,1522489,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200803,2020-11-16,토요일,명,381,도착출발별
요일별,도착,265273,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200804,2020-11-16,토요일,명,381,도착출발별
요일별,도착,334064,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200805,2020-11-16,토요일,명,381,도착출발별
요일별,도착,214116,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200806,2020-11-16,토요일,명,381,도착출발별
요일별,도착,209107,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200807,2020-11-16,토요일,명,381,도착출발별
요일별,도착,297575,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200808,2020-11-16,토요일,명,381,도착출발별
요일별,도착,204992,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200809,2020-11-16,토요일,명,381,도착출발별
요일별,도착,230566,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200810,2020-11-16,토요일,명,381,도착출발별
요일별,도착,1317506,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200811,2020-11-16,토요일,명,381,도착출발별
요일별,도착,193715,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200812,2020-11-16,토요일,명,381,도착출발별
요일별,도착,245680,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200901,2020-11-16,토요일,명,381,도착출발별
요일별,도착,206871,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200902,2020-11-16,토요일,명,381,도착출발별
요일별,도착,208931,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200903,2020-11-16,토요일,명,381,도착출발별
요일별,도착,260432,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200904,2020-11-16,토요일,명,381,도착출발별
요일별,도착,312774,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200905,2020-11-16,토요일,명,381,도착출발별
요일별,도착,229658,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200906,2020-11-16,토요일,명,381,도착출발별
요일별,도착,226605,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200907,2020-11-16,토요일,명,381,도착출발별
요일별,도착,1802616,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200908,2020-11-16,토요일,명,381,도착출발별
요일별,도착,231630,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200909,2020-11-16,토요일,명,381,도착출발별
요일별,도착,313380,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200910,2020-11-16,토요일,명,381,도착출발별
요일별,도착,251897,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200911,2020-11-16,토요일,명,381,도착출발별
요일별,도착,223954,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200912,2020-11-16,토요일,명,381,도착출발별
요일별,도착,285990,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201001,2020-11-16,토요일,명,381,도착출발별
요일별,도착,259464,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201002,2020-11-16,토요일,명,381,도착출발별
요일별,도착,245726,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201003,2020-11-16,토요일,명,381,도착출발별
요일별,도착,298220,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201004,2020-11-16,토요일,명,381,도착출발별
요일별,도착,1709182,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201005,2020-11-16,토요일,명,381,도착출발별
요일별,도착,271953,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201006,2020-11-16,토요일,명,381,도착출발별
요일별,도착,333880,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201007,2020-11-16,토요일,명,381,도착출발별
요일별,도착,293042,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201008,2020-11-16,토요일,명,381,도착출발별
요일별,도착,262000,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201009,2020-11-16,토요일,명,381,도착출발별
요일별,도착,376217,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201010,2020-11-16,토요일,명,381,도착출발별
요일별,도착,286222,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201011,2020-11-16,토요일,명,381,도착출발별
요일별,도착,230587,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201012,2020-11-16,토요일,명,381,도착출발별
요일별,도착,1741665,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201101,2020-11-16,토요일,명,381,도착출발별
요일별,도착,263584,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201102,2020-11-16,토요일,명,381,도착출발별
요일별,도착,241217,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201103,2020-11-16,토요일,명,381,도착출발별
요일별,도착,360872,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201104,2020-11-16,토요일,명,381,도착출발별
요일별,도착,318382,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201105,2020-11-16,토요일,명,381,도착출발별
요일별,도착,296193,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201106,2020-11-16,토요일,명,381,도착출발별
요일별,도착,352164,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201107,2020-11-16,토요일,명,381,도착출발별
요일별,도착,329336,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201108,2020-11-16,토요일,명,381,도착출발별
요일별,도착,289392,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201109,2020-11-16,토요일,명,381,도착출발별
요일별,도착,1934541,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201110,2020-11-16,토요일,명,381,도착출발별
요일별,도착,314577,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201111,2020-11-16,토요일,명,381,도착출발별
요일별,도착,327505,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201112,2020-11-16,토요일,명,381,도착출발별
요일별,도착,278351,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201201,2020-11-16,토요일,명,381,도착출발별
요일별,도착,286962,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201202,2020-11-16,토요일,명,381,도착출발별
요일별,도착,343336,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201203,2020-11-16,토요일,명,381,도착출발별
요일별,도착,340724,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201204,2020-11-16,토요일,명,381,도착출발별
요일별,도착,331896,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201205,2020-11-16,토요일,명,381,도착출발별
요일별,도착,397928,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201206,2020-11-16,토요일,명,381,도착출발별
요일별,도착,312213,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201207,2020-11-16,토요일,명,381,도착출발별
요일별,도착,338108,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201208,2020-11-16,토요일,명,381,도착출발별
요일별,도착,1916473,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201209,2020-11-16,토요일,명,381,도착출발별
요일별,도착,327147,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201210,2020-11-16,토요일,명,381,도착출발별
요일별,도착,302893,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201211,2020-11-16,토요일,명,381,도착출발별
요일별,도착,1960110,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201212,2020-11-16,토요일,명,381,도착출발별
요일별,도착,259149,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201301,2020-11-16,토요일,명,381,도착출발별
요일별,도착,280028,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201302,2020-11-16,토요일,명,381,도착출발별
요일별,도착,337590,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201303,2020-11-16,토요일,명,381,도착출발별
요일별,도착,336744,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201304,2020-11-16,토요일,명,381,도착출발별
요일별,도착,318383,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201305,2020-11-16,토요일,명,381,도착출발별
요일별,도착,2054069,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201306,2020-11-16,토요일,명,381,도착출발별
요일별,도착,324810,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201307,2020-11-16,토요일,명,381,도착출발별
요일별,도착,442006,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201308,2020-11-16,토요일,명,381,도착출발별
요일별,도착,331660,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201309,2020-11-16,토요일,명,381,도착출발별
요일별,도착,355596,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201310,2020-11-16,토요일,명,381,도착출발별
요일별,도착,399579,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201311,2020-11-16,토요일,명,381,도착출발별
요일별,도착,286711,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201312,2020-11-16,토요일,명,381,도착출발별
요일별,도착,288284,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201401,2020-11-16,토요일,명,381,도착출발별
요일별,도착,2068078,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201402,2020-11-16,토요일,명,381,도착출발별
요일별,도착,2149365,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201403,2020-11-16,토요일,명,381,도착출발별
요일별,도착,379295,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201404,2020-11-16,토요일,명,381,도착출발별
요일별,도착,431224,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201405,2020-11-16,토요일,명,381,도착출발별
요일별,도착,366323,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201406,2020-11-16,토요일,명,381,도착출발별
요일별,도착,361783,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201407,2020-11-16,토요일,명,381,도착출발별
요일별,도착,402530,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201408,2020-11-16,토요일,명,381,도착출발별
요일별,도착,375162,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201409,2020-11-16,토요일,명,381,도착출발별
요일별,도착,386828,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201410,2020-11-16,토요일,명,381,도착출발별
요일별,도착,2247393,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201411,2020-11-16,토요일,명,381,도착출발별
요일별,도착,318163,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201412,2020-11-16,토요일,명,381,도착출발별
요일별,도착,416656,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201501,2020-11-16,토요일,명,381,도착출발별
요일별,도착,361280,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201502,2020-11-16,토요일,명,381,도착출발별
요일별,도착,364475,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201503,2020-11-16,토요일,명,381,도착출발별
요일별,도착,431512,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201504,2020-11-16,토요일,명,381,도착출발별
요일별,도착,533551,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201505,2020-11-16,토요일,명,381,도착출발별
요일별,도착,310149,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201506,2020-11-16,토요일,명,381,도착출발별
요일별,도착,352404,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201507,2020-11-16,토요일,명,381,도착출발별
요일별,도착,2828249,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201508,2020-11-16,토요일,명,381,도착출발별
요일별,도착,408481,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201509,2020-11-16,토요일,명,381,도착출발별
요일별,도착,560472,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201510,2020-11-16,토요일,명,381,도착출발별
요일별,도착,419798,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201511,2020-11-16,토요일,명,381,도착출발별
요일별,도착,363431,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201512,2020-11-16,토요일,명,381,도착출발별
요일별,도착,441589,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201601,2020-11-16,토요일,명,381,도착출발별
요일별,도착,408313,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201602,2020-11-16,토요일,명,381,도착출발별
요일별,도착,379552,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201603,2020-11-16,토요일,명,381,도착출발별
요일별,도착,533243,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201604,2020-11-16,토요일,명,381,도착출발별
요일별,도착,457178,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201605,2020-11-16,토요일,명,381,도착출발별
요일별,도착,469598,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201606,2020-11-16,토요일,명,381,도착출발별
요일별,도착,587686,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201607,2020-11-16,토요일,명,381,도착출발별
요일별,도착,495049,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201608,2020-11-16,토요일,명,381,도착출발별
요일별,도착,450888,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201609,2020-11-16,토요일,명,381,도착출발별
요일별,도착,3087316,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201610,2020-11-16,토요일,명,381,도착출발별
요일별,도착,442491,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201611,2020-11-16,토요일,명,381,도착출발별
요일별,도착,509680,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201612,2020-11-16,토요일,명,381,도착출발별
요일별,도착,417105,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201701,2020-11-16,토요일,명,381,도착출발별
요일별,도착,432502,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201702,2020-11-16,토요일,명,381,도착출발별
요일별,도착,410746,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201703,2020-11-16,토요일,명,381,도착출발별
요일별,도착,2895732,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201704,2020-11-16,토요일,명,381,도착출발별
요일별,도착,468645,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201705,2020-11-16,토요일,명,381,도착출발별
요일별,도착,474368,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201706,2020-11-16,토요일,명,381,도착출발별
요일별,도착,3148244,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201707,2020-11-16,토요일,명,381,도착출발별
요일별,도착,489141,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201708,2020-11-16,토요일,명,381,도착출발별
요일별,도착,592050,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201709,2020-11-16,토요일,명,381,도착출발별
요일별,도착,479945,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201710,2020-11-16,토요일,명,381,도착출발별
요일별,도착,463044,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201711,2020-11-16,토요일,명,381,도착출발별
요일별,도착,546917,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201712,2020-11-16,토요일,명,381,도착출발별
요일별,도착,439193,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201801,2020-11-16,토요일,명,381,도착출발별
요일별,도착,428416,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201802,2020-11-16,토요일,명,381,도착출발별
요일별,도착,553858,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201803,2020-11-16,토요일,명,381,도착출발별
요일별,도착,517717,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201804,2020-11-16,토요일,명,381,도착출발별
요일별,도착,497086,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201805,2020-11-16,토요일,명,381,도착출발별
요일별,도착,619888,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201806,2020-11-16,토요일,명,381,도착출발별
요일별,도착,468721,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201807,2020-11-16,토요일,명,381,도착출발별
요일별,도착,508094,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201808,2020-11-16,토요일,명,381,도착출발별
요일별,도착,3261105,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201809,2020-11-16,토요일,명,381,도착출발별
요일별,도착,454180,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201810,2020-11-16,토요일,명,381,도착출발별
요일별,도착,464469,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201811,2020-11-16,토요일,명,381,도착출발별
요일별,도착,3467575,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201812,2020-11-16,토요일,명,381,도착출발별
요일별,도착,454314,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201901,2020-11-16,토요일,명,381,도착출발별
요일별,도착,476481,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201902,2020-11-16,토요일,명,381,도착출발별
요일별,도착,568774,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201903,2020-11-16,토요일,명,381,도착출발별
요일별,도착,506444,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201904,2020-11-16,토요일,명,381,도착출발별
요일별,도착,500532,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201905,2020-11-16,토요일,명,381,도착출발별
요일별,도착,3611262,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201906,2020-11-16,토요일,명,381,도착출발별
요일별,도착,451923,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201907,2020-11-16,토요일,명,381,도착출발별
요일별,도착,652495,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201908,2020-11-16,토요일,명,381,도착출발별
요일별,도착,417953,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201909,2020-11-16,토요일,명,381,도착출발별
요일별,도착,517206,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201910,2020-11-16,토요일,명,381,도착출발별
요일별,도착,619868,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201911,2020-11-16,토요일,명,381,도착출발별
요일별,도착,475796,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201912,2020-11-16,토요일,명,381,도착출발별
요일별,도착,463853,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202001,2020-11-16,토요일,명,381,도착출발별
요일별,도착,2073598,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202002,2020-11-16,토요일,명,381,도착출발별
요일별,도착,142901,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202003,2020-11-16,토요일,명,381,도착출발별
요일별,도착,150579,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202004,2020-11-16,토요일,명,381,도착출발별
요일별,도착,294742,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202005,2020-11-16,토요일,명,381,도착출발별
요일별,도착,299958,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202006,2020-11-16,토요일,명,381,도착출발별
요일별,도착,321801,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202007,2020-11-16,토요일,명,381,도착출발별
요일별,도착,577780,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202008,2020-11-16,토요일,명,381,도착출발별
요일별,도착,256593,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202009,2020-11-16,토요일,명,381,도착출발별
요일별,도착,460653,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202010,2020-11-16,토요일,명,381,도착출발별
요일별,도착,418798,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202011,2020-12-11,토요일,명,381,도착출발별
요일별,도착,234534,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202012,2021-01-11,토요일,명,381,도착출발별
요일별,도착,259865,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202101,2021-02-16,토요일,명,381,도착출발별
요일별,도착,366516,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202102,2021-03-16,토요일,명,381,도착출발별
요일별,도착,356354,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202103,2021-04-15,토요일,명,381,도착출발별
요일별,도착,419084,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202104,2021-05-18,토요일,명,381,도착출발별
요일별,도착,555987,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202105,2021-06-16,토요일,명,381,도착출발별
요일별,도착,452180,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202106,2021-07-16,토요일,명,381,도착출발별
요일별,도착,513810,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202107,2021-08-13,토요일,명,381,도착출발별
요일별,도착,367730,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202108,2021-09-10,토요일,명,381,도착출발별
요일별,도착,394634,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202109,2021-10-14,토요일,명,381,도착출발별
요일별,도착,586454,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202110,2021-11-15,토요일,명,381,도착출발별
요일별,도착,496186,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202111,2021-12-14,토요일,명,381,도착출발별
요일별,도착,405360,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202112,2022-01-12,토요일,명,381,도착출발별
요일별,도착,542404,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202201,2022-02-21,토요일,명,381,도착출발별
요일별,도착,440937,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202202,2022-03-18,토요일,명,381,도착출발별
요일별,도착,373981,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202203,2022-04-21,토요일,명,381,도착출발별
요일별,도착,604832,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202204,2022-05-20,토요일,명,381,도착출발별
요일별,도착,527351,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202205,2022-06-14,토요일,명,381,도착출발별
요일별,도착,557806,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202206,2022-07-25,토요일,명,381,도착출발별
요일별,도착,673434,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202207,2022-08-18,토요일,명,381,도착출발별
요일별,도착,574802,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202208,2022-09-28,토요일,명,381,도착출발별
요일별,도착,509618,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202209,2022-10-25,토요일,명,381,도착출발별
요일별,도착,781418,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202210,2022-11-23,토요일,명,381,도착출발별
