last_yearmonth,this_yearmonth,sn_gubun,pass_gubun,carge_gubun,area_gubun,arvl_type,nation_gubun,nation_code,area_code,area_name,area_listorder,nation_name,pass,cargo,nation_code_b,flight_cnt,year_month,year,month,category_name
,,,,,,,,07#118,07,기타,7,한국,0,0,07#118,7,202105,2021,5,정기-환승여객-출발
,,,,,,,,,,전체 합계,0,,18062,3167,총계,3233,202106,2021,6,정기-환승여객-출발
,,,,,,,,01#115,01,일본,1,일본,1173,108,01#115,239,202106,2021,6,정기-환승여객-출발
,,,,,,,,02#141,02,중국,2,중국,33,449,02#141,460,202106,2021,6,정기-환승여객-출발
,,,,,,,,03#107,03,아시아,3,대만,155,13,03#107,38,202106,2021,6,정기-환승여객-출발
,,,,,,,,03#123,03,아시아,3,말레이시아,22,8,03#123,39,202106,2021,6,정기-환승여객-출발
,,,,,,,,03#106,03,아시아,3,미얀마,552,29,03#106,12,202106,2021,6,정기-환승여객-출발
,,,,,,,,03#137,03,아시아,3,베트남,225,20,03#137,182,202106,2021,6,정기-환승여객-출발
,,,,,,,,03#132,03,아시아,3,싱가포르,95,31,03#132,87,202106,2021,6,정기-환승여객-출발
,,,,,,,,03#110,03,아시아,3,인도,0,0,,,202106,2021,6,정기-환승여객-출발
,,,,,,,,03#111,03,아시아,3,인도네시아,127,87,03#111,34,202106,2021,6,정기-환승여객-출발
,,,,,,,,03#142,03,아시아,3,캄보디아,917,54,03#142,30,202106,2021,6,정기-환승여객-출발
,,,,,,,,03#135,03,아시아,3,태국,672,66,03#135,72,202106,2021,6,정기-환승여객-출발
,,,,,,,,03#128,03,아시아,3,필리핀,2211,115,03#128,69,202106,2021,6,정기-환승여객-출발
,,,,,,,,03#109,03,아시아,3,홍콩,350,21,03#109,169,202106,2021,6,정기-환승여객-출발
,,,,,,,,04#219,04,미주,4,멕시코,167,25,04#219,21,202106,2021,6,정기-환승여객-출발
,,,,,,,,04#227,04,미주,4,미국,8405,1247,04#227,1140,202106,2021,6,정기-환승여객-출발
,,,,,,,,04#205,04,미주,4,브라질,0,0,04#205,12,202106,2021,6,정기-환승여객-출발
,,,,,,,,04#206,04,미주,4,캐나다,1067,103,04#206,38,202106,2021,6,정기-환승여객-출발
,,,,,,,,05#316,05,유럽,5,네덜란드,37,64,05#316,34,202106,2021,6,정기-환승여객-출발
,,,,,,,,05#317,05,유럽,5,노르웨이,0,0,05#317,14,202106,2021,6,정기-환승여객-출발
,,,,,,,,05#308,05,유럽,5,독일,54,93,05#308,163,202106,2021,6,정기-환승여객-출발
,,,,,,,,05#331,05,유럽,5,러시아,387,53,05#331,46,202106,2021,6,정기-환승여객-출발
,,,,,,,,05#313,05,유럽,5,룩셈부르크,0,0,05#313,12,202106,2021,6,정기-환승여객-출발
,,,,,,,,05#303,05,유럽,5,벨기에,0,0,05#303,13,202106,2021,6,정기-환승여객-출발
,,,,,,,,05#322,05,유럽,5,스위스,0,0,05#322,4,202106,2021,6,정기-환승여객-출발
,,,,,,,,05#320,05,유럽,5,스페인,0,0,05#320,9,202106,2021,6,정기-환승여객-출발
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0,0,05#342,10,202106,2021,6,정기-환승여객-출발
,,,,,,,,05#305,05,유럽,5,영국,51,19,05#305,25,202106,2021,6,정기-환승여객-출발
,,,,,,,,05#302,05,유럽,5,오스트리아,0,0,,,202106,2021,6,정기-환승여객-출발
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,156,102,05#338,18,202106,2021,6,정기-환승여객-출발
,,,,,,,,05#312,05,유럽,5,이탈리아,0,0,05#312,17,202106,2021,6,정기-환승여객-출발
,,,,,,,,05#149,05,유럽,5,카자흐스탄,78,40,05#149,10,202106,2021,6,정기-환승여객-출발
,,,,,,,,05#136,05,유럽,5,튀르키예,89,45,05#136,21,202106,2021,6,정기-환승여객-출발
,,,,,,,,05#329,05,유럽,5,폴란드,23,32,05#329,13,202106,2021,6,정기-환승여객-출발
,,,,,,,,05#307,05,유럽,5,프랑스,88,45,05#307,22,202106,2021,6,정기-환승여객-출발
,,,,,,,,05#306,05,유럽,5,핀란드,13,20,05#306,13,202106,2021,6,정기-환승여객-출발
,,,,,,,,05#328,05,유럽,5,헝가리,0,14,05#328,4,202106,2021,6,정기-환승여객-출발
,,,,,,,,06#227_01,06,대양주,6,괌,27,10,06#227_01,5,202106,2021,6,정기-환승여객-출발
,,,,,,,,06#407,06,대양주,6,뉴질랜드,12,2,06#407,1,202106,2021,6,정기-환승여객-출발
,,,,,,,,06#227_00,06,대양주,6,사이판,0,1,06#227_00,1,202106,2021,6,정기-환승여객-출발
,,,,,,,,06#227_02,06,대양주,6,하와이,33,28,06#227_02,8,202106,2021,6,정기-환승여객-출발
,,,,,,,,06#401,06,대양주,6,호주,15,4,06#401,15,202106,2021,6,정기-환승여객-출발
,,,,,,,,07#144,07,기타,7,아랍에미레이트,667,115,07#144,56,202106,2021,6,정기-환승여객-출발
,,,,,,,,07#508,07,기타,7,에티오피아,12,23,07#508,11,202106,2021,6,정기-환승여객-출발
,,,,,,,,07#130,07,기타,7,카타르,149,80,07#130,46,202106,2021,6,정기-환승여객-출발
,,,,,,,,,,전체 합계,0,,19237,3963,총계,3371,202107,2021,7,정기-환승여객-출발
,,,,,,,,01#115,01,일본,1,일본,1267,144,01#115,241,202107,2021,7,정기-환승여객-출발
,,,,,,,,02#141,02,중국,2,중국,34,455,02#141,479,202107,2021,7,정기-환승여객-출발
,,,,,,,,03#107,03,아시아,3,대만,344,21,03#107,44,202107,2021,7,정기-환승여객-출발
,,,,,,,,03#123,03,아시아,3,말레이시아,60,12,03#123,40,202107,2021,7,정기-환승여객-출발
,,,,,,,,03#106,03,아시아,3,미얀마,404,28,03#106,9,202107,2021,7,정기-환승여객-출발
,,,,,,,,03#137,03,아시아,3,베트남,253,26,03#137,188,202107,2021,7,정기-환승여객-출발
,,,,,,,,03#132,03,아시아,3,싱가포르,128,45,03#132,96,202107,2021,7,정기-환승여객-출발
,,,,,,,,03#110,03,아시아,3,인도,0,0,,,202107,2021,7,정기-환승여객-출발
,,,,,,,,03#111,03,아시아,3,인도네시아,108,61,03#111,36,202107,2021,7,정기-환승여객-출발
,,,,,,,,03#142,03,아시아,3,캄보디아,1105,68,03#142,32,202107,2021,7,정기-환승여객-출발
,,,,,,,,03#135,03,아시아,3,태국,733,61,03#135,70,202107,2021,7,정기-환승여객-출발
,,,,,,,,03#128,03,아시아,3,필리핀,2278,129,03#128,74,202107,2021,7,정기-환승여객-출발
,,,,,,,,03#109,03,아시아,3,홍콩,547,37,03#109,177,202107,2021,7,정기-환승여객-출발
,,,,,,,,04#219,04,미주,4,멕시코,340,48,04#219,23,202107,2021,7,정기-환승여객-출발
,,,,,,,,04#227,04,미주,4,미국,8603,1680,04#227,1177,202107,2021,7,정기-환승여객-출발
,,,,,,,,04#205,04,미주,4,브라질,0,0,04#205,14,202107,2021,7,정기-환승여객-출발
,,,,,,,,04#206,04,미주,4,캐나다,1174,156,04#206,42,202107,2021,7,정기-환승여객-출발
,,,,,,,,05#316,05,유럽,5,네덜란드,32,77,05#316,34,202107,2021,7,정기-환승여객-출발
,,,,,,,,05#317,05,유럽,5,노르웨이,0,0,05#317,13,202107,2021,7,정기-환승여객-출발
,,,,,,,,05#308,05,유럽,5,독일,70,117,05#308,168,202107,2021,7,정기-환승여객-출발
,,,,,,,,05#331,05,유럽,5,러시아,390,61,05#331,48,202107,2021,7,정기-환승여객-출발
,,,,,,,,05#313,05,유럽,5,룩셈부르크,0,0,05#313,14,202107,2021,7,정기-환승여객-출발
,,,,,,,,05#303,05,유럽,5,벨기에,0,0,05#303,13,202107,2021,7,정기-환승여객-출발
,,,,,,,,05#322,05,유럽,5,스위스,0,0,05#322,4,202107,2021,7,정기-환승여객-출발
,,,,,,,,05#320,05,유럽,5,스페인,0,0,05#320,9,202107,2021,7,정기-환승여객-출발
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0,0,05#342,12,202107,2021,7,정기-환승여객-출발
,,,,,,,,05#305,05,유럽,5,영국,60,27,05#305,28,202107,2021,7,정기-환승여객-출발
,,,,,,,,05#302,05,유럽,5,오스트리아,0,0,,,202107,2021,7,정기-환승여객-출발
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,260,100,05#338,17,202107,2021,7,정기-환승여객-출발
,,,,,,,,05#312,05,유럽,5,이탈리아,0,0,05#312,17,202107,2021,7,정기-환승여객-출발
,,,,,,,,05#149,05,유럽,5,카자흐스탄,71,38,05#149,11,202107,2021,7,정기-환승여객-출발
,,,,,,,,05#136,05,유럽,5,튀르키예,74,67,05#136,23,202107,2021,7,정기-환승여객-출발
,,,,,,,,05#329,05,유럽,5,폴란드,6,39,05#329,14,202107,2021,7,정기-환승여객-출발
,,,,,,,,05#307,05,유럽,5,프랑스,95,65,05#307,26,202107,2021,7,정기-환승여객-출발
,,,,,,,,05#306,05,유럽,5,핀란드,11,26,05#306,18,202107,2021,7,정기-환승여객-출발
,,,,,,,,05#328,05,유럽,5,헝가리,2,22,05#328,4,202107,2021,7,정기-환승여객-출발
,,,,,,,,06#227_01,06,대양주,6,괌,38,17,06#227_01,5,202107,2021,7,정기-환승여객-출발
,,,,,,,,06#407,06,대양주,6,뉴질랜드,9,1,06#407,1,202107,2021,7,정기-환승여객-출발
,,,,,,,,06#227_00,06,대양주,6,사이판,30,7,06#227_00,5,202107,2021,7,정기-환승여객-출발
,,,,,,,,06#227_02,06,대양주,6,하와이,32,42,06#227_02,9,202107,2021,7,정기-환승여객-출발
,,,,,,,,06#401,06,대양주,6,호주,28,4,06#401,15,202107,2021,7,정기-환승여객-출발
,,,,,,,,07#144,07,기타,7,아랍에미레이트,523,143,07#144,60,202107,2021,7,정기-환승여객-출발
,,,,,,,,07#508,07,기타,7,에티오피아,22,31,07#508,12,202107,2021,7,정기-환승여객-출발
,,,,,,,,07#130,07,기타,7,카타르,106,107,07#130,49,202107,2021,7,정기-환승여객-출발
,,,,,,,,,,전체 합계,0,,25849,5554,총계,3249,202108,2021,8,정기-환승여객-출발
,,,,,,,,01#115,01,일본,1,일본,687,120,01#115,228,202108,2021,8,정기-환승여객-출발
,,,,,,,,02#141,02,중국,2,중국,36,429,02#141,428,202108,2021,8,정기-환승여객-출발
,,,,,,,,03#107,03,아시아,3,대만,434,31,03#107,43,202108,2021,8,정기-환승여객-출발
,,,,,,,,03#123,03,아시아,3,말레이시아,24,13,03#123,39,202108,2021,8,정기-환승여객-출발
,,,,,,,,03#106,03,아시아,3,미얀마,420,27,03#106,11,202108,2021,8,정기-환승여객-출발
,,,,,,,,03#137,03,아시아,3,베트남,150,28,03#137,196,202108,2021,8,정기-환승여객-출발
,,,,,,,,03#132,03,아시아,3,싱가포르,146,61,03#132,78,202108,2021,8,정기-환승여객-출발
,,,,,,,,03#110,03,아시아,3,인도,0,0,,,202108,2021,8,정기-환승여객-출발
,,,,,,,,03#111,03,아시아,3,인도네시아,149,81,03#111,35,202108,2021,8,정기-환승여객-출발
,,,,,,,,03#142,03,아시아,3,캄보디아,1177,76,03#142,32,202108,2021,8,정기-환승여객-출발
,,,,,,,,03#135,03,아시아,3,태국,393,42,03#135,68,202108,2021,8,정기-환승여객-출발
,,,,,,,,03#128,03,아시아,3,필리핀,1624,124,03#128,73,202108,2021,8,정기-환승여객-출발
,,,,,,,,03#109,03,아시아,3,홍콩,463,55,03#109,178,202108,2021,8,정기-환승여객-출발
,,,,,,,,04#219,04,미주,4,멕시코,161,59,04#219,21,202108,2021,8,정기-환승여객-출발
,,,,,,,,04#227,04,미주,4,미국,16220,2753,04#227,1147,202108,2021,8,정기-환승여객-출발
,,,,,,,,04#205,04,미주,4,브라질,0,0,04#205,13,202108,2021,8,정기-환승여객-출발
,,,,,,,,04#206,04,미주,4,캐나다,2338,334,04#206,40,202108,2021,8,정기-환승여객-출발
,,,,,,,,05#316,05,유럽,5,네덜란드,46,137,05#316,41,202108,2021,8,정기-환승여객-출발
,,,,,,,,05#317,05,유럽,5,노르웨이,0,0,05#317,13,202108,2021,8,정기-환승여객-출발
,,,,,,,,05#308,05,유럽,5,독일,98,186,05#308,150,202108,2021,8,정기-환승여객-출발
,,,,,,,,05#331,05,유럽,5,러시아,203,56,05#331,44,202108,2021,8,정기-환승여객-출발
,,,,,,,,05#313,05,유럽,5,룩셈부르크,0,0,05#313,13,202108,2021,8,정기-환승여객-출발
,,,,,,,,05#303,05,유럽,5,벨기에,0,0,05#303,13,202108,2021,8,정기-환승여객-출발
,,,,,,,,05#322,05,유럽,5,스위스,0,0,05#322,5,202108,2021,8,정기-환승여객-출발
,,,,,,,,05#320,05,유럽,5,스페인,0,0,05#320,9,202108,2021,8,정기-환승여객-출발
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0,0,05#342,11,202108,2021,8,정기-환승여객-출발
,,,,,,,,05#305,05,유럽,5,영국,54,54,05#305,26,202108,2021,8,정기-환승여객-출발
,,,,,,,,05#302,05,유럽,5,오스트리아,0,0,,,202108,2021,8,정기-환승여객-출발
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,125,79,05#338,17,202108,2021,8,정기-환승여객-출발
,,,,,,,,05#312,05,유럽,5,이탈리아,0,0,05#312,16,202108,2021,8,정기-환승여객-출발
,,,,,,,,05#149,05,유럽,5,카자흐스탄,90,52,05#149,13,202108,2021,8,정기-환승여객-출발
,,,,,,,,05#136,05,유럽,5,튀르키예,104,65,05#136,21,202108,2021,8,정기-환승여객-출발
,,,,,,,,05#329,05,유럽,5,폴란드,12,66,05#329,13,202108,2021,8,정기-환승여객-출발
,,,,,,,,05#307,05,유럽,5,프랑스,74,106,05#307,27,202108,2021,8,정기-환승여객-출발
,,,,,,,,05#306,05,유럽,5,핀란드,28,34,05#306,17,202108,2021,8,정기-환승여객-출발
,,,,,,,,05#328,05,유럽,5,헝가리,1,42,05#328,5,202108,2021,8,정기-환승여객-출발
,,,,,,,,06#227_01,06,대양주,6,괌,14,11,06#227_01,9,202108,2021,8,정기-환승여객-출발
,,,,,,,,06#407,06,대양주,6,뉴질랜드,23,1,06#407,1,202108,2021,8,정기-환승여객-출발
,,,,,,,,06#227_00,06,대양주,6,사이판,15,8,06#227_00,12,202108,2021,8,정기-환승여객-출발
,,,,,,,,06#227_02,06,대양주,6,하와이,49,34,06#227_02,9,202108,2021,8,정기-환승여객-출발
,,,,,,,,06#401,06,대양주,6,호주,48,3,06#401,17,202108,2021,8,정기-환승여객-출발
,,,,,,,,07#144,07,기타,7,아랍에미레이트,199,191,07#144,56,202108,2021,8,정기-환승여객-출발
,,,,,,,,07#508,07,기타,7,에티오피아,29,36,07#508,13,202108,2021,8,정기-환승여객-출발
,,,,,,,,07#130,07,기타,7,카타르,215,159,07#130,48,202108,2021,8,정기-환승여객-출발
,,,,,,,,,,전체 합계,0,,18082,4037,총계,3234,202109,2021,9,정기-환승여객-출발
,,,,,,,,01#115,01,일본,1,일본,876,144,01#115,243,202109,2021,9,정기-환승여객-출발
,,,,,,,,02#141,02,중국,2,중국,10,296,02#141,447,202109,2021,9,정기-환승여객-출발
,,,,,,,,03#107,03,아시아,3,대만,383,30,03#107,41,202109,2021,9,정기-환승여객-출발
,,,,,,,,03#123,03,아시아,3,말레이시아,20,14,03#123,42,202109,2021,9,정기-환승여객-출발
,,,,,,,,03#106,03,아시아,3,미얀마,523,28,03#106,12,202109,2021,9,정기-환승여객-출발
,,,,,,,,03#137,03,아시아,3,베트남,115,38,03#137,190,202109,2021,9,정기-환승여객-출발
,,,,,,,,03#132,03,아시아,3,싱가포르,195,77,03#132,80,202109,2021,9,정기-환승여객-출발
,,,,,,,,03#110,03,아시아,3,인도,0,0,,,202109,2021,9,정기-환승여객-출발
,,,,,,,,03#111,03,아시아,3,인도네시아,120,100,03#111,33,202109,2021,9,정기-환승여객-출발
,,,,,,,,03#142,03,아시아,3,캄보디아,1556,84,03#142,33,202109,2021,9,정기-환승여객-출발
,,,,,,,,03#135,03,아시아,3,태국,437,43,03#135,64,202109,2021,9,정기-환승여객-출발
,,,,,,,,03#128,03,아시아,3,필리핀,1807,115,03#128,73,202109,2021,9,정기-환승여객-출발
,,,,,,,,03#109,03,아시아,3,홍콩,348,31,03#109,184,202109,2021,9,정기-환승여객-출발
,,,,,,,,04#219,04,미주,4,멕시코,245,34,04#219,22,202109,2021,9,정기-환승여객-출발
,,,,,,,,04#227,04,미주,4,미국,8097,1492,04#227,1093,202109,2021,9,정기-환승여객-출발
,,,,,,,,04#205,04,미주,4,브라질,0,0,04#205,13,202109,2021,9,정기-환승여객-출발
,,,,,,,,04#206,04,미주,4,캐나다,1306,254,04#206,39,202109,2021,9,정기-환승여객-출발
,,,,,,,,05#316,05,유럽,5,네덜란드,35,135,05#316,37,202109,2021,9,정기-환승여객-출발
,,,,,,,,05#317,05,유럽,5,노르웨이,0,0,05#317,12,202109,2021,9,정기-환승여객-출발
,,,,,,,,05#308,05,유럽,5,독일,59,185,05#308,158,202109,2021,9,정기-환승여객-출발
,,,,,,,,05#331,05,유럽,5,러시아,496,46,05#331,40,202109,2021,9,정기-환승여객-출발
,,,,,,,,05#313,05,유럽,5,룩셈부르크,0,0,05#313,13,202109,2021,9,정기-환승여객-출발
,,,,,,,,05#303,05,유럽,5,벨기에,0,0,05#303,13,202109,2021,9,정기-환승여객-출발
,,,,,,,,05#322,05,유럽,5,스위스,0,0,05#322,4,202109,2021,9,정기-환승여객-출발
,,,,,,,,05#320,05,유럽,5,스페인,0,0,05#320,8,202109,2021,9,정기-환승여객-출발
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0,0,05#342,12,202109,2021,9,정기-환승여객-출발
,,,,,,,,05#305,05,유럽,5,영국,375,117,05#305,31,202109,2021,9,정기-환승여객-출발
,,,,,,,,05#302,05,유럽,5,오스트리아,0,0,,,202109,2021,9,정기-환승여객-출발
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,167,72,05#338,18,202109,2021,9,정기-환승여객-출발
,,,,,,,,05#312,05,유럽,5,이탈리아,0,0,05#312,18,202109,2021,9,정기-환승여객-출발
,,,,,,,,05#149,05,유럽,5,카자흐스탄,111,47,05#149,14,202109,2021,9,정기-환승여객-출발
,,,,,,,,05#136,05,유럽,5,튀르키예,79,65,05#136,21,202109,2021,9,정기-환승여객-출발
,,,,,,,,05#329,05,유럽,5,폴란드,3,48,05#329,13,202109,2021,9,정기-환승여객-출발
,,,,,,,,05#307,05,유럽,5,프랑스,55,95,05#307,25,202109,2021,9,정기-환승여객-출발
,,,,,,,,05#306,05,유럽,5,핀란드,30,42,05#306,18,202109,2021,9,정기-환승여객-출발
,,,,,,,,05#328,05,유럽,5,헝가리,0,23,05#328,4,202109,2021,9,정기-환승여객-출발
,,,,,,,,06#227_01,06,대양주,6,괌,12,6,06#227_01,8,202109,2021,9,정기-환승여객-출발
,,,,,,,,06#407,06,대양주,6,뉴질랜드,24,1,06#407,1,202109,2021,9,정기-환승여객-출발
,,,,,,,,06#227_00,06,대양주,6,사이판,23,14,06#227_00,12,202109,2021,9,정기-환승여객-출발
,,,,,,,,06#227_02,06,대양주,6,하와이,40,35,06#227_02,12,202109,2021,9,정기-환승여객-출발
,,,,,,,,06#401,06,대양주,6,호주,29,1,06#401,12,202109,2021,9,정기-환승여객-출발
,,,,,,,,07#144,07,기타,7,아랍에미레이트,267,154,07#144,62,202109,2021,9,정기-환승여객-출발
,,,,,,,,07#508,07,기타,7,에티오피아,33,40,07#508,13,202109,2021,9,정기-환승여객-출발
,,,,,,,,07#130,07,기타,7,카타르,206,131,07#130,46,202109,2021,9,정기-환승여객-출발
,,,,,,,,,,전체 합계,0,,16948,4065,총계,3337,202110,2021,10,정기-환승여객-출발
,,,,,,,,01#115,01,일본,1,일본,1256,149,01#115,249,202110,2021,10,정기-환승여객-출발
,,,,,,,,02#141,02,중국,2,중국,10,323,02#141,430,202110,2021,10,정기-환승여객-출발
,,,,,,,,03#107,03,아시아,3,대만,569,35,03#107,51,202110,2021,10,정기-환승여객-출발
,,,,,,,,03#123,03,아시아,3,말레이시아,39,22,03#123,45,202110,2021,10,정기-환승여객-출발
,,,,,,,,03#106,03,아시아,3,미얀마,428,30,03#106,12,202110,2021,10,정기-환승여객-출발
,,,,,,,,03#137,03,아시아,3,베트남,251,65,03#137,200,202110,2021,10,정기-환승여객-출발
,,,,,,,,03#132,03,아시아,3,싱가포르,402,112,03#132,90,202110,2021,10,정기-환승여객-출발
,,,,,,,,03#110,03,아시아,3,인도,0,0,,,202110,2021,10,정기-환승여객-출발
,,,,,,,,03#111,03,아시아,3,인도네시아,172,126,03#111,37,202110,2021,10,정기-환승여객-출발
,,,,,,,,03#142,03,아시아,3,캄보디아,1349,85,03#142,30,202110,2021,10,정기-환승여객-출발
,,,,,,,,03#135,03,아시아,3,태국,421,51,03#135,70,202110,2021,10,정기-환승여객-출발
,,,,,,,,03#128,03,아시아,3,필리핀,2434,143,03#128,75,202110,2021,10,정기-환승여객-출발
,,,,,,,,03#109,03,아시아,3,홍콩,574,38,03#109,171,202110,2021,10,정기-환승여객-출발
,,,,,,,,04#219,04,미주,4,멕시코,311,47,04#219,23,202110,2021,10,정기-환승여객-출발
,,,,,,,,04#227,04,미주,4,미국,5149,1342,04#227,1139,202110,2021,10,정기-환승여객-출발
,,,,,,,,04#205,04,미주,4,브라질,0,0,04#205,12,202110,2021,10,정기-환승여객-출발
,,,,,,,,04#206,04,미주,4,캐나다,1473,235,04#206,49,202110,2021,10,정기-환승여객-출발
,,,,,,,,05#316,05,유럽,5,네덜란드,52,108,05#316,40,202110,2021,10,정기-환승여객-출발
,,,,,,,,05#317,05,유럽,5,노르웨이,0,0,05#317,13,202110,2021,10,정기-환승여객-출발
,,,,,,,,05#308,05,유럽,5,독일,71,176,05#308,162,202110,2021,10,정기-환승여객-출발
,,,,,,,,05#331,05,유럽,5,러시아,680,51,05#331,47,202110,2021,10,정기-환승여객-출발
,,,,,,,,05#313,05,유럽,5,룩셈부르크,0,0,05#313,14,202110,2021,10,정기-환승여객-출발
,,,,,,,,05#303,05,유럽,5,벨기에,0,0,05#303,13,202110,2021,10,정기-환승여객-출발
,,,,,,,,05#322,05,유럽,5,스위스,0,0,05#322,5,202110,2021,10,정기-환승여객-출발
,,,,,,,,05#320,05,유럽,5,스페인,0,0,05#320,9,202110,2021,10,정기-환승여객-출발
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0,0,05#342,14,202110,2021,10,정기-환승여객-출발
,,,,,,,,05#305,05,유럽,5,영국,147,60,05#305,31,202110,2021,10,정기-환승여객-출발
,,,,,,,,05#302,05,유럽,5,오스트리아,0,0,,,202110,2021,10,정기-환승여객-출발
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,177,67,05#338,17,202110,2021,10,정기-환승여객-출발
,,,,,,,,05#312,05,유럽,5,이탈리아,0,0,05#312,15,202110,2021,10,정기-환승여객-출발
,,,,,,,,05#149,05,유럽,5,카자흐스탄,62,34,05#149,12,202110,2021,10,정기-환승여객-출발
,,,,,,,,05#136,05,유럽,5,튀르키예,196,70,05#136,22,202110,2021,10,정기-환승여객-출발
,,,,,,,,05#329,05,유럽,5,폴란드,5,45,05#329,13,202110,2021,10,정기-환승여객-출발
,,,,,,,,05#307,05,유럽,5,프랑스,54,93,05#307,27,202110,2021,10,정기-환승여객-출발
,,,,,,,,05#306,05,유럽,5,핀란드,26,44,05#306,18,202110,2021,10,정기-환승여객-출발
,,,,,,,,05#328,05,유럽,5,헝가리,3,23,05#328,4,202110,2021,10,정기-환승여객-출발
,,,,,,,,06#227_01,06,대양주,6,괌,12,11,06#227_01,9,202110,2021,10,정기-환승여객-출발
,,,,,,,,06#407,06,대양주,6,뉴질랜드,9,1,06#407,1,202110,2021,10,정기-환승여객-출발
,,,,,,,,06#227_00,06,대양주,6,사이판,28,37,06#227_00,14,202110,2021,10,정기-환승여객-출발
,,,,,,,,06#227_02,06,대양주,6,하와이,23,41,06#227_02,14,202110,2021,10,정기-환승여객-출발
,,,,,,,,06#401,06,대양주,6,호주,13,1,06#401,16,202110,2021,10,정기-환승여객-출발
,,,,,,,,07#144,07,기타,7,아랍에미레이트,365,200,07#144,62,202110,2021,10,정기-환승여객-출발
,,,,,,,,07#508,07,기타,7,에티오피아,21,36,07#508,13,202110,2021,10,정기-환승여객-출발
,,,,,,,,07#130,07,기타,7,카타르,166,165,07#130,49,202110,2021,10,정기-환승여객-출발
,,,,,,,,,,전체 합계,0,,17431,4644,총계,3424,202111,2021,11,정기-환승여객-출발
,,,,,,,,01#115,01,일본,1,일본,1109,175,01#115,270,202111,2021,11,정기-환승여객-출발
,,,,,,,,02#141,02,중국,2,중국,32,353,02#141,476,202111,2021,11,정기-환승여객-출발
,,,,,,,,03#107,03,아시아,3,대만,391,28,03#107,51,202111,2021,11,정기-환승여객-출발
,,,,,,,,03#123,03,아시아,3,말레이시아,29,20,03#123,37,202111,2021,11,정기-환승여객-출발
,,,,,,,,03#143,03,아시아,3,몽골,43,6,03#143,2,202111,2021,11,정기-환승여객-출발
,,,,,,,,03#106,03,아시아,3,미얀마,582,44,03#106,13,202111,2021,11,정기-환승여객-출발
,,,,,,,,03#137,03,아시아,3,베트남,204,101,03#137,205,202111,2021,11,정기-환승여객-출발
,,,,,,,,03#132,03,아시아,3,싱가포르,163,152,03#132,83,202111,2021,11,정기-환승여객-출발
,,,,,,,,03#110,03,아시아,3,인도,0,0,,,202111,2021,11,정기-환승여객-출발
,,,,,,,,03#111,03,아시아,3,인도네시아,143,131,03#111,33,202111,2021,11,정기-환승여객-출발
,,,,,,,,03#142,03,아시아,3,캄보디아,2114,136,03#142,32,202111,2021,11,정기-환승여객-출발
,,,,,,,,03#135,03,아시아,3,태국,1706,138,03#135,81,202111,2021,11,정기-환승여객-출발
,,,,,,,,03#128,03,아시아,3,필리핀,3060,165,03#128,72,202111,2021,11,정기-환승여객-출발
,,,,,,,,03#109,03,아시아,3,홍콩,225,25,03#109,164,202111,2021,11,정기-환승여객-출발
,,,,,,,,04#219,04,미주,4,멕시코,168,38,04#219,20,202111,2021,11,정기-환승여객-출발
,,,,,,,,04#227,04,미주,4,미국,4921,1537,04#227,1206,202111,2021,11,정기-환승여객-출발
,,,,,,,,04#205,04,미주,4,브라질,0,0,04#205,12,202111,2021,11,정기-환승여객-출발
,,,,,,,,04#206,04,미주,4,캐나다,1153,234,04#206,47,202111,2021,11,정기-환승여객-출발
,,,,,,,,05#316,05,유럽,5,네덜란드,29,100,05#316,37,202111,2021,11,정기-환승여객-출발
,,,,,,,,05#317,05,유럽,5,노르웨이,0,0,05#317,13,202111,2021,11,정기-환승여객-출발
,,,,,,,,05#308,05,유럽,5,독일,51,163,05#308,141,202111,2021,11,정기-환승여객-출발
,,,,,,,,05#331,05,유럽,5,러시아,225,36,05#331,41,202111,2021,11,정기-환승여객-출발
,,,,,,,,05#313,05,유럽,5,룩셈부르크,0,0,05#313,12,202111,2021,11,정기-환승여객-출발
,,,,,,,,05#303,05,유럽,5,벨기에,0,0,05#303,14,202111,2021,11,정기-환승여객-출발
,,,,,,,,05#322,05,유럽,5,스위스,0,0,05#322,4,202111,2021,11,정기-환승여객-출발
,,,,,,,,05#320,05,유럽,5,스페인,0,0,05#320,9,202111,2021,11,정기-환승여객-출발
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0,0,05#342,11,202111,2021,11,정기-환승여객-출발
,,,,,,,,05#305,05,유럽,5,영국,21,42,05#305,29,202111,2021,11,정기-환승여객-출발
,,,,,,,,05#302,05,유럽,5,오스트리아,0,0,,,202111,2021,11,정기-환승여객-출발
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,124,76,05#338,17,202111,2021,11,정기-환승여객-출발
